canonical_project_id,snapshot_month,sector,state,ministry_department,project_age_months,months_to_target,current_time_slip_months,current_cost_overrun_pct,spend_ratio_pct,physical_progress_pct,financial_physical_gap_pct,progress_delta_1m,progress_delta_3m,progress_delta_6m,spend_delta_1m_cr,spend_delta_3m_cr,spend_delta_6m_cr,progress_velocity_3m,schedule_pressure,stagnation_streak_months,target_revision_count_to_date,cost_revision_count_to_date,data_quality_score,missing_core_fields_count,delay_event_next_3m,delay_event_next_6m,cost_escalation_next_3m,cost_escalation_next_6m,future_coverage_3m,future_coverage_6m
L-N24001389,2025-02,,,,,,,0.0,57.73979567133104,99.4,-41.66020432866897,0.0,,,0.0,,,,,1,0,0,84,1,,,,,0,0
L-N24001389,2025-03,,,,,,,0.0,57.73979567133104,99.4,-41.66020432866897,0.0,,,0.0,,,,,2,0,0,84,1,,,,,0,0
L-N24001389,2025-04,,,,,,,0.0,57.73979567133104,99.4,-41.66020432866897,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001391,2025-01,,,,,,,0.0,50.03740987620731,100.0,-49.96259012379269,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001391,2025-02,,,,,,,0.0,50.03740987620731,100.0,-49.96259012379269,0.0,,,0.0,,,,,1,0,0,84,1,,,,,0,0
L-N24001391,2025-03,,,,,,,0.0,50.03740987620731,100.0,-49.96259012379269,0.0,,,0.0,,,,,2,0,0,84,1,,,,,0,0
L-N24001391,2025-04,,,,,,,0.0,50.03740987620731,100.0,-49.96259012379269,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001397,2025-01,,,,,,,0.0,78.77944722685959,94.37,-15.590552773140416,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001397,2025-02,,,,,,,0.0,81.58968651456131,99.45,-17.860313485438695,5.079999999999998,,,12.120000000000005,,,,,0,0,0,88,1,,,0,,1,0
L-N24001397,2025-03,,,,,,,0.0,84.65961788165461,99.84,-15.180382118345392,0.39000000000000057,,,13.240000000000009,,,,,1,0,0,88,1,,,0,,1,0
L-N24001397,2025-04,,,,,,,0.0,84.65961788165461,100.0,-15.340382118345389,0.1599999999999966,5.6299999999999955,,0.0,25.360000000000014,,1.8766666666666652,,2,0,0,88,1,,,,,0,0
L-N24001397,2025-05,,,,,,,0.0,86.32674828417734,100.0,-13.673251715822659,0.0,0.5499999999999972,,7.189999999999998,20.430000000000007,,0.18333333333333238,,3,0,0,88,1,,,,,0,0
L-N24001397,2025-06,,,,,,,0.0,86.32674828417734,100.0,-13.673251715822659,0.0,0.1599999999999966,,0.0,7.189999999999998,,0.0533333333333322,,4,0,0,84,1,,,,,0,0
L-N24001401,2025-01,,,,,,,0.0,40.436830835117775,76.34,-35.90316916488223,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001401,2025-02,,,,,,,0.0,40.436830835117775,76.37,-35.93316916488223,0.030000000000001137,,,0.0,,,,,1,0,0,88,1,,,0,,1,0
L-N24001401,2025-03,,,,,,,0.0,41.50107066381156,77.59,-36.08892933618844,1.2199999999999989,,,4.969999999999999,,,,,0,0,0,88,1,,,0,,1,0
L-N24001401,2025-04,,,,,,,0.0,41.50107066381156,77.74,-36.238929336188434,0.14999999999999147,1.3999999999999915,,0.0,4.969999999999999,,0.46666666666666384,,1,0,0,88,1,,,,,0,0
L-N24001401,2025-05,,,,,,,0.0,41.50107066381156,77.8,-36.298929336188436,0.060000000000002274,1.4299999999999926,,0.0,4.969999999999999,,0.4766666666666642,,2,0,0,88,1,,,,,0,0
L-N24001401,2025-06,,,,,,,0.0,41.50107066381156,79.81,-38.30892933618844,2.010000000000005,2.219999999999999,,0.0,0.0,,0.7399999999999997,,0,0,0,88,1,,,,,0,0
L-N24001402,2025-01,,,,,,,0.0,61.72766415500538,100.0,-38.27233584499462,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001402,2025-02,,,,,,,0.0,61.72766415500538,100.0,-38.27233584499462,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N24001402,2025-03,,,,,,,0.0,63.39074273412271,100.0,-36.60925726587729,0.0,,,3.0900000000000034,,,,,2,0,0,88,1,,,0,,1,0
L-N24001402,2025-04,,,,,,,0.0,63.39074273412271,100.0,-36.60925726587729,0.0,0.0,,0.0,3.0900000000000034,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001402,2025-05,,,,,,,0.0,63.39074273412271,100.0,-36.60925726587729,0.0,0.0,,0.0,3.0900000000000034,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001402,2025-06,,,,,,,0.0,63.39074273412271,100.0,-36.60925726587729,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,,,0,0
L-N24001404,2025-01,,,,,,,0.0,56.874779896362625,89.98,-33.10522010363738,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001404,2025-02,,,,,,,0.0,58.12245308648186,97.54,-39.417546913518144,7.560000000000002,,,2.480000000000004,,,,,0,0,0,88,1,,,0,,1,0
L-N24001404,2025-03,,,,,,,0.0,62.94209387734567,100.0,-37.05790612265433,2.4599999999999937,,,9.579999999999998,,,,,0,0,0,88,1,,,0,,1,0
L-N24001404,2025-04,,,,,,,0.0,64.32560245509886,100.0,-35.67439754490114,0.0,10.019999999999996,,2.75,14.810000000000002,,3.3399999999999985,,1,0,0,88,1,,,,,0,0
L-N24001404,2025-05,,,,,,,0.0,64.32560245509886,100.0,-35.67439754490114,0.0,2.4599999999999937,,0.0,12.329999999999998,,0.819999999999998,,2,0,0,84,1,,,,,0,0
L-N24001404,2025-06,,,,,,,0.0,64.32560245509886,100.0,-35.67439754490114,0.0,0.0,,0.0,2.75,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001405,2025-01,,,,,,,0.0,54.64820948505058,74.4,-19.751790514949427,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001405,2025-02,,,,,,,0.0,55.87802813135889,77.71,-21.831971868641105,3.309999999999988,,,8.279999999999973,,,,,0,0,0,88,1,,,0,,1,0
L-N24001405,2025-03,,,,,,,0.0,56.01318935939519,78.46,-22.446810640604802,0.75,,,0.910000000000025,,,,,0,0,0,88,1,,,0,,1,0
L-N24001405,2025-04,,,,,,,0.0,56.01318935939519,78.46,-22.446810640604802,0.0,4.059999999999988,,0.0,9.189999999999998,,1.3533333333333293,,1,0,0,84,1,,,,,0,0
L-N24001405,2025-05,,,,,,,0.0,56.79296567498923,79.47,-22.677034325010766,1.0100000000000051,1.7600000000000051,,5.25,6.160000000000025,,0.5866666666666683,,0,0,0,88,1,,,,,0,0
L-N24001405,2025-06,,,,,,,0.0,56.79296567498923,80.28,-23.487034325010768,0.8100000000000023,1.8200000000000074,,0.0,5.25,,0.6066666666666691,,0,0,0,88,1,,,,,0,0
L-N24001408,2025-01,,,,,,,0.0,20.80024203918009,30.65,-9.849757960819908,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001408,2025-02,"ROAD
TRANSPORT AND",,,,,,0.0,20.80024203918009,30.65,-9.849757960819908,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N24001408,2025-03,,,,,,,0.0,20.80024203918009,30.65,-9.849757960819908,0.0,,,0.0,,,,,2,0,0,84,1,,,0,,1,0
L-N24001408,2025-04,,,,,,,0.0,20.80024203918009,30.65,-9.849757960819908,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001408,2025-05,,,,,,,0.0,20.80024203918009,30.65,-9.849757960819908,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001408,2025-06,,,,,,,0.0,20.80024203918009,30.65,-9.849757960819908,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,,,0,0
L-N24001424,2025-01,,,,,,,45.7723269760657,97.13872725251102,100.0,-2.8612727474889823,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001424,2025-02,,,,,,,45.7723269760657,97.62054779289129,100.0,-2.379452207108713,0.0,,,1.3000000000000114,,,,,1,0,0,88,1,,,0,,1,0
L-N24001424,2025-03,,,,,,,45.7723269760657,98.71761610021869,100.0,-1.2823838997813084,0.0,,,2.9600000000000364,,,,,2,0,0,88,1,,,0,,1,0
L-N24001424,2025-04,,,,,,,45.7723269760657,98.71761610021869,100.0,-1.2823838997813084,0.0,0.0,,0.0,4.260000000000048,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001424,2025-05,,,,,,,45.7723269760657,98.71761610021869,100.0,-1.2823838997813084,0.0,0.0,,0.0,2.9600000000000364,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001424,2025-06,,,,,,,45.7723269760657,98.71761610021869,100.0,-1.2823838997813084,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,,,0,0
L-N24001426,2025-01,,,,,,,79.93394149103493,61.401024457614376,95.6,-34.19897554238562,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001426,2025-02,,,,,,,79.93394149103493,62.998898620653485,96.86,-33.861101379346515,1.2600000000000051,,,9.139999999999986,,,,,0,0,0,88,1,,,0,,1,0
L-N24001426,2025-03,,,,,,,79.93394149103493,63.325815982238076,97.42,-34.094184017761926,0.5600000000000023,,,1.8700000000000045,,,,,0,0,0,88,1,,,0,,1,0
L-N24001426,2025-04,,,,,,,79.93394149103493,64.67544273701509,97.42,-32.74455726298491,0.0,1.8200000000000074,,7.71999999999997,18.72999999999996,,0.6066666666666691,,1,0,0,88,1,,,,,0,0
L-N24001426,2025-05,,,,,,,79.93394149103493,64.83103442247513,98.0,-33.16896557752487,0.5799999999999983,1.1400000000000006,,0.8899999999999864,10.479999999999961,,0.38000000000000017,,0,0,0,88,1,,,,,0,0
L-N24001426,2025-06,,,,,,,79.93394149103493,64.83103442247513,98.0,-33.16896557752487,0.0,0.5799999999999983,,0.0,8.609999999999957,,0.19333333333333277,,1,0,0,84,1,,,,,0,0
L-N24001427,2025-01,,,,,,,0.0,59.35262619577642,93.0,-33.64737380422358,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001427,2025-02,,,,,,,0.0,59.35262619577642,93.0,-33.64737380422358,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N24001427,2025-03,,,,,,,0.0,59.35262619577642,93.0,-33.64737380422358,0.0,,,0.0,,,,,2,0,0,84,1,,,0,,1,0
L-N24001427,2025-04,,,,,,,0.0,58.43210396486372,93.0,-34.56789603513628,0.0,0.0,,-1.5300000000000011,-1.5300000000000011,,0.0,,3,0,0,76,1,,,,,0,0
L-N24001427,2025-05,,,,,,,0.0,58.43210396486372,93.0,-34.56789603513628,0.0,0.0,,0.0,-1.5300000000000011,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001427,2025-06,,,,,,,0.0,58.43210396486372,93.0,-34.56789603513628,0.0,0.0,,0.0,-1.5300000000000011,,0.0,,5,0,0,84,1,,,,,0,0
L-N24001428,2025-01,,,,,,,36.008811454891344,67.58127687142941,97.67,-30.088723128570592,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001428,2025-02,,,,,,,36.008811454891344,68.02668001649096,98.26,-30.23331998350905,0.5900000000000034,,,6.0499999999999545,,,,,0,0,0,88,1,,,,,0,0
L-N24001428,2025-03,,,,,,,36.008811454891344,68.22766358442783,98.31,-30.082336415572172,0.04999999999999716,,,2.730000000000018,,,,,1,0,0,88,1,,,,,0,0
L-N24001428,2025-04,,,,,,,36.008811454891344,71.82990753283468,98.32,-26.49009246716531,0.009999999999990905,0.6499999999999915,,48.92999999999995,57.70999999999992,,0.21666666666666382,,2,0,0,88,1,,,,,0,0
L-N24001430,2025-01,,,,,,,20.997453310696095,61.551743626321795,99.8,-38.2482563736782,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001430,2025-02,,,,,,,20.997453310696095,61.56772410674961,99.8,-38.23227589325039,0.0,,,0.4099999999998545,,,,,1,0,0,88,1,,,,,0,0
L-N24001430,2025-03,,,,,,,20.997453310696095,61.90175512447235,99.8,-37.898244875527645,0.0,,,8.570000000000164,,,,,2,0,0,88,1,,,,,0,0
L-N24001430,2025-04,,,,,,,20.997453310696095,61.90175512447235,99.8,-37.898244875527645,0.0,0.0,,0.0,8.980000000000018,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001432,2025-01,,,,,,,0.0,99.20666666666666,100.0,-0.7933333333333366,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N24001439,2025-01,,,,,,,0.0,55.21918658137396,98.41,-43.190813418626036,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001439,2025-02,,,,,,,0.0,56.532808455103655,100.0,-43.467191544896345,1.5900000000000034,,,6.139999999999986,,,,,0,0,0,88,1,,,0,,1,0
L-N24001439,2025-03,,,,,,,0.0,56.659035964142824,100.0,-43.340964035857176,0.0,,,0.589999999999975,,,,,1,0,0,88,1,,,0,,1,0
L-N24001439,2025-04,,,,,,,0.0,56.659035964142824,100.0,-43.340964035857176,0.0,1.5900000000000034,,0.0,6.729999999999961,,0.5300000000000011,,2,0,0,84,1,,,,,0,0
L-N24001439,2025-05,,,,,,,0.0,56.659035964142824,100.0,-43.340964035857176,0.0,0.0,,0.0,0.589999999999975,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001439,2025-06,,,,,,,0.0,56.659035964142824,100.0,-43.340964035857176,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001440,2025-01,,,,,,,0.0,72.47535196981377,84.7,-12.22464803018623,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001440,2025-02,,,,,,,0.0,69.95780419523675,86.8,-16.84219580476325,2.0999999999999943,,,-12.409999999999968,,,,,0,0,0,76,1,,,0,,1,0
L-N24001440,2025-03,,,,,,,0.0,71.62940723008886,100.0,-28.37059276991114,13.200000000000003,,,8.239999999999952,,,,,0,0,0,88,1,,,,,0,0
L-N24001440,2025-04,,,,,,,0.0,71.99456323284781,90.5,-18.50543676715219,-9.5,5.799999999999997,,1.8000000000000114,-2.3700000000000045,,1.9333333333333325,,0,0,0,76,1,,,,,0,0
L-N24001440,2025-05,,,,,,,0.0,74.21998620521768,90.5,-16.28001379478232,0.0,3.700000000000003,,10.970000000000027,21.00999999999999,,1.2333333333333343,,1,0,0,88,1,,,,,0,0
L-N24001448,2025-01,,,,,,,0.0,93.73628833669129,87.88,5.856288336691293,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001448,2025-02,,,,,,,0.0,93.73628833669129,87.88,5.856288336691293,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N24001448,2025-03,,,,,,,0.0,93.73628833669129,88.0,5.736288336691288,0.12000000000000455,,,0.0,,,,,2,0,0,88,1,,,0,,1,0
L-N24001448,2025-04,,,,,,,0.0,93.73628833669129,87.88,5.856288336691293,-0.12000000000000455,0.0,,0.0,0.0,,0.0,,3,0,0,88,1,,,,,0,0
L-N24001448,2025-05,,,,,,,0.0,93.73628833669129,87.88,5.856288336691293,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001448,2025-06,,,,,,,0.0,93.73628833669129,87.88,5.856288336691293,0.0,-0.12000000000000455,,0.0,0.0,,-0.040000000000001514,,5,0,0,84,1,,,,,0,0
L-N24001451,2025-01,,,,,,,0.0,70.2559576345984,100.0,-29.744042365401597,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N24001451,2025-02,,,,,,,0.0,70.27918428020625,100.0,-29.720815719793748,0.0,,,0.04999999999998295,,,,,1,0,0,88,1,,,,,0,0
L-N24001451,2025-03,,,,,,,0.0,70.27918428020625,100.0,-29.720815719793748,0.0,,,0.0,,,,,2,0,0,84,1,,,,,0,0
L-N24001453,2025-01,,,,,,,0.0,25.768162448458504,59.58,-33.811837551541494,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001453,2025-02,,,,,,,0.0,27.23979090109207,63.65,-36.41020909890793,4.07,,,8.529999999999973,,,,,0,0,0,88,1,,,0,,1,0
L-N24001453,2025-03,,,,,,,0.0,29.786242948087573,67.02,-37.23375705191242,3.3699999999999974,,,14.76000000000002,,,,,0,0,0,88,1,,,0,,1,0
L-N24001453,2025-04,,,,,,,0.0,29.786242948087573,69.38,-39.59375705191242,2.3599999999999994,9.799999999999997,,0.0,23.289999999999992,,3.2666666666666657,,0,0,0,88,1,,,,,0,0
L-N24001453,2025-05,,,,,,,0.0,29.786242948087573,72.0,-42.213757051912424,2.6200000000000045,8.350000000000001,,0.0,14.76000000000002,,2.7833333333333337,,0,0,0,88,1,,,,,0,0
L-N24001453,2025-06,,,,,,,0.0,31.17851042906682,72.5,-41.32148957093318,0.5,5.480000000000004,,8.069999999999993,8.069999999999993,,1.826666666666668,,0,0,0,88,1,,,,,0,0
L-N24001455,2025-01,,,,,,,0.0,97.09925260021951,94.0,3.099252600219515,,,,,,,,,0,0,0,88,1,,,1,,1,0
L-N24001455,2025-02,,,,,,,8.697015627449948,89.33019185459442,96.0,-6.669808145405582,2.0,,,0.0,,,,,0,0,1,88,1,,,0,,1,0
L-N24001455,2025-03,,,,,,,8.697015627449948,94.80694330913113,100.0,-5.193056690868872,4.0,,,11.389999999999986,,,,,0,0,1,88,1,,,0,,1,0
L-N24001455,2025-04,,,,,,,8.697015627449948,48.285810453430784,100.0,-51.714189546569216,0.0,6.0,,-96.74999999999999,-85.36,,2.0,,1,0,1,76,1,,,,,0,0
L-N24001455,2025-05,,,,,,,8.697015627449948,48.285810453430784,100.0,-51.714189546569216,0.0,4.0,,0.0,-85.36,,1.3333333333333333,,2,0,1,84,1,,,,,0,0
L-N24001455,2025-06,,,,,,,8.697015627449948,48.285810453430784,100.0,-51.714189546569216,0.0,0.0,,0.0,-96.74999999999999,,0.0,,3,0,1,84,1,,,,,0,0
L-N24001456,2025-01,,,,,,,0.0,91.42384272029692,100.0,-8.576157279703082,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001456,2025-02,,,,,,,0.0,93.52023672200211,100.0,-6.47976327799789,0.0,,,4.180000000000007,,,,,1,0,0,88,1,,,0,,1,0
L-N24001456,2025-03,,,,,,,0.0,100.31094839259742,100.0,0.31094839259742457,0.0,,,13.539999999999992,,,,,2,0,0,88,1,,,0,,1,0
L-N24001456,2025-04,,,,,,,0.0,100.31094839259742,100.0,0.31094839259742457,0.0,0.0,,0.0,17.72,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001456,2025-05,,,,,,,0.0,100.31094839259742,100.0,0.31094839259742457,0.0,0.0,,0.0,13.539999999999992,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001456,2025-06,,,,,,,0.0,100.31094839259742,100.0,0.31094839259742457,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,,,0,0
L-N24001464,2025-01,,,,,,,0.0,42.56965944272446,78.0,-35.43034055727554,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001464,2025-02,,,,,,,0.0,42.56965944272446,79.0,-36.43034055727554,1.0,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N24001464,2025-03,,,,,,,0.0,46.37166805104583,82.0,-35.62833194895417,3.0,,,10.069999999999993,,,,,0,0,0,88,1,,,0,,1,0
L-N24001464,2025-04,,,,,,,0.0,46.37166805104583,84.0,-37.62833194895417,2.0,6.0,,0.0,10.069999999999993,,2.0,,0,0,0,88,1,,,,,0,0
L-N24001464,2025-05,,,,,,,0.0,48.75028316846636,84.0,-35.24971683153364,0.0,5.0,,6.300000000000011,16.370000000000005,,1.6666666666666667,,1,0,0,88,1,,,,,0,0
L-N24001464,2025-06,,,,,,,0.0,48.75028316846636,84.0,-35.24971683153364,0.0,2.0,,0.0,6.300000000000011,,0.6666666666666666,,2,0,0,84,1,,,,,0,0
L-N24001467,2025-01,,,,,,,0.0,57.38385444267797,91.65,-34.266145557322034,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001467,2025-02,,,,,,,0.0,60.386857445680974,98.71,-38.32314255431902,7.059999999999988,,,6.800000000000011,,,,,0,0,0,88,1,,,0,,1,0
L-N24001467,2025-03,,,,,,,0.0,61.93252075605017,100.0,-38.06747924394983,1.2900000000000063,,,3.5,,,,,0,0,0,88,1,,,0,,1,0
L-N24001467,2025-04,,,,,,,0.0,61.93252075605017,100.0,-38.06747924394983,0.0,8.349999999999994,,0.0,10.300000000000011,,2.7833333333333314,,1,0,0,84,1,,,,,0,0
L-N24001467,2025-05,,,,,,,0.0,61.93252075605017,100.0,-38.06747924394983,0.0,1.2900000000000063,,0.0,3.5,,0.4300000000000021,,2,0,0,84,1,,,,,0,0
L-N24001467,2025-06,,,,,,,0.0,61.93252075605017,100.0,-38.06747924394983,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001468,2025-01,,,,,,,0.0,12.284184776828447,,,,,,,,,,,0,0,0,76,2,,,0,,1,0
L-N24001468,2025-02,,,,,,,0.0,12.284184776828447,,,,,,0.0,,,,,0,0,0,76,2,,,0,,1,0
L-N24001468,2025-03,,,,,,,0.0,12.284184776828447,,,,,,0.0,,,,,0,0,0,76,2,,,0,,1,0
L-N24001468,2025-04,,,,,,,0.0,12.284184776828447,,,,,,0.0,0.0,,,,0,0,0,76,2,,,,,0,0
L-N24001468,2025-05,,,,,,,0.0,12.284184776828447,,,,,,0.0,0.0,,,,0,0,0,76,2,,,,,0,0
L-N24001468,2025-06,,,,,,,0.0,12.284184776828447,,,,,,0.0,0.0,,,,0,0,0,76,2,,,,,0,0
L-N24001472,2025-01,,,,,,,0.0,101.60628212872446,99.0,2.606282128724459,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001472,2025-02,,,,,,,0.0,101.6284717513776,99.0,2.628471751377603,0.0,,,0.17999999999994998,,,,,1,0,0,88,1,,,0,,1,0
L-N24001472,2025-03,,,,,,,0.0,104.60804497096856,99.0,5.608044970968564,0.0,,,24.170000000000073,,,,,2,0,0,88,1,,,0,,1,0
L-N24001472,2025-04,,,,,,,0.0,104.60804497096856,99.0,5.608044970968564,0.0,0.0,,0.0,24.350000000000023,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001472,2025-05,,,,,,,0.0,104.60804497096856,99.0,5.608044970968564,0.0,0.0,,0.0,24.170000000000073,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001472,2025-06,,,,,,,0.0,104.62653632317952,99.0,5.626536323179522,0.0,0.0,,0.14999999999997726,0.14999999999997726,,0.0,,5,0,0,88,1,,,,,0,0
L-N24001475,2025-01,,,,,,,0.0,43.19413241707414,100.0,-56.80586758292586,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001475,2025-02,,,,,,,0.0,44.47931809171402,100.0,-55.52068190828598,0.0,,,7.779999999999973,,,,,1,0,0,88,1,,,,,0,0
L-N24001475,2025-03,,,,,,,0.0,45.13182238667899,100.0,-54.86817761332101,0.0,,,3.9499999999999886,,,,,2,0,0,88,1,,,,,0,0
L-N24001475,2025-04,ROAD TRANSPORT,,,,,,0.0,45.13182238667899,100.0,-54.86817761332101,0.0,0.0,,0.0,11.729999999999961,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001480,2025-01,,,,,,,0.0,59.51730820047564,99.0,-39.48269179952436,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001480,2025-02,,,,,,,0.0,62.454857746851054,100.0,-37.545142253148946,1.0,,,6.670000000000016,,,,,0,0,0,88,1,,,0,,1,0
L-N24001480,2025-03,,,,,,,0.0,62.49009072491852,100.0,-37.50990927508148,0.0,,,0.07999999999998408,,,,,1,0,0,88,1,,,0,,1,0
L-N24001480,2025-04,,,,,,,0.0,62.49009072491852,100.0,-37.50990927508148,0.0,1.0,,0.0,6.75,,0.3333333333333333,,2,0,0,84,1,,,,,0,0
L-N24001480,2025-05,,,,,,,0.0,62.49009072491852,100.0,-37.50990927508148,0.0,0.0,,0.0,0.07999999999998408,,0.0,,3,0,0,84,1,,,,,0,0
L-N24001480,2025-06,,,,,,,0.0,62.49009072491852,100.0,-37.50990927508148,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001488,2025-01,,,,,,,0.0,98.04187889077532,92.3,5.741878890775325,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001488,2025-02,,,,,,,0.0,98.04187889077532,94.4,3.641878890775317,2.1000000000000085,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N24001488,2025-03,,,,,,,0.0,103.36001293556471,95.5,7.860012935564711,1.0999999999999943,,,32.889999999999986,,,,,0,0,0,88,1,,,0,,1,0
L-N24001488,2025-04,,,,,,,0.0,103.36001293556471,96.2,7.160012935564708,0.7000000000000028,3.9000000000000057,,0.0,32.889999999999986,,1.3000000000000018,,0,0,0,88,1,,,,,0,0
L-N24001488,2025-05,,,,,,,0.0,103.36001293556471,96.2,7.160012935564708,0.0,1.7999999999999972,,0.0,32.889999999999986,,0.5999999999999991,,1,0,0,84,1,,,,,0,0
L-N24001488,2025-06,,,,,,,0.0,108.76707898779205,96.9,11.867078987792041,0.7000000000000028,1.4000000000000057,,33.43999999999994,33.43999999999994,,0.46666666666666856,,0,0,0,88,1,,,,,0,0
L-N24001501,2025-01,,,,,,,0.10341067198133992,97.80244548374374,0.5,97.30244548374374,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N24001503,2025-01,,,,,,,-0.2171764071533313,89.85905345161436,3.0,86.85905345161436,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001503,2025-02,,,,,,,-0.2171764071533313,89.85905345161436,3.0,86.85905345161436,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N24001503,2025-03,,,,,,,-0.2171764071533313,89.85905345161436,3.0,86.85905345161436,0.0,,,0.0,,,,,2,0,0,84,1,,,0,,1,0
L-N24001503,2025-04,,,,,,,-0.2171764071533313,91.65728524038967,3.0,88.65728524038967,0.0,0.0,,11.980000000000018,11.980000000000018,,0.0,,3,0,0,88,1,,,,,0,0
L-N24001503,2025-05,,,,,,,-0.2171764071533313,91.65728524038967,3.0,88.65728524038967,0.0,0.0,,0.0,11.980000000000018,,0.0,,4,0,0,84,1,,,,,0,0
L-N24001503,2025-06,,,,,,,-0.2171764071533313,91.65728524038967,3.0,88.65728524038967,0.0,0.0,,0.0,11.980000000000018,,0.0,,5,0,0,84,1,,,,,0,0
L-N24001505,2025-01,,,,,,,0.0,34.67353552568721,61.0,-26.326464474312793,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N24001505,2025-02,,,,,,,0.0,34.67353552568721,65.79,-31.1164644743128,4.790000000000006,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N24001505,2025-03,,,,,,,0.0,34.67353552568721,75.4,-40.7264644743128,9.61,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N24001505,2025-04,,,,,,,0.0,45.125305031568345,78.13,-33.00469496843165,2.7299999999999898,17.129999999999995,,161.89999999999998,161.89999999999998,,5.709999999999998,,0,0,0,88,1,,,,,0,0
L-N24001505,2025-05,,,,,,,0.0,45.125305031568345,82.91,-37.78469496843165,4.780000000000001,17.11999999999999,,0.0,161.89999999999998,,5.7066666666666634,,0,0,0,88,1,,,,,0,0
L-N24001505,2025-06,,,,,,,0.0,45.125305031568345,87.24,-42.11469496843165,4.329999999999998,11.83999999999999,,0.0,161.89999999999998,,3.946666666666663,,0,0,0,88,1,,,,,0,0
L-N24001516,2025-01,,,,,,,0.0,77.07832570064687,90.01,-12.931674299353134,,,,,,,,,0,0,0,88,1,,,0,,1,0
