canonical_project_id,snapshot_month,data_quality_score,quality_flags,source_url,source_page
P-616231,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,166
P-616231,2025-07,64,MISSING_TARGET_DATE;PROGRESS_DECREASE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,41
P-616231,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,41
P-616231,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616231,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616231,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616231,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,53
P-616231,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616231,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616231,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616231,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616232,2025-01,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,174
P-616232,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,178
P-616232,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,172
P-616232,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,193
P-616232,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,151
P-616232,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,166
P-616232,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,41
P-616232,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,41
P-616232,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616232,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616232,2025-11,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,46
P-616232,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,54
P-616232,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616232,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-616232,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616232,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616233,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,178
P-616233,2025-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,172
P-616233,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,193
P-616233,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,151
P-616233,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,167
P-616233,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,41
P-616233,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,41
P-616233,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,46
P-616233,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616233,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616233,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,54
P-616233,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,66
P-616233,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-616233,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616233,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616234,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616234,2025-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,78
P-616234,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616234,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,82
P-616234,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-616234,2025-06,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,74
P-616234,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,38
P-616234,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,38
P-616234,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,43
P-616234,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,43
P-616234,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,43
P-616234,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,51
P-616234,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-616234,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,66
P-616234,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,56
P-616234,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,56
P-616235,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616235,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616235,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,42
P-616235,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,45
P-616235,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616235,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,43
P-616235,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,49
P-616235,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,49
P-616235,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,54
P-616235,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,55
P-616235,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,54
P-616235,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,62
P-616235,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616235,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-616236,2025-06,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,108
P-616236,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,39
P-616236,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,39
P-616236,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616236,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,44
P-616236,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,44
P-616236,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-616236,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,64
P-616236,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-616236,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,58
P-616236,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,58
P-616253,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,114
P-616253,2025-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,110
P-616253,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,121
P-616253,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,100
P-616253,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,108
P-616253,2025-07,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,39
P-616253,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,39
P-616253,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,44
P-616253,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,44
P-616253,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,44
P-616253,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-616253,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616253,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-616253,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,58
P-616253,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,58
P-616254,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616254,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616254,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,42
P-616254,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,45
P-616254,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,45
P-616254,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,43
P-616254,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-616254,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-616254,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,57
P-616254,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,57
P-616254,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,57
P-616254,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,65
P-616254,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-616254,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,84
P-616254,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616254,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616586,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616586,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,61
P-616586,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-616586,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-616586,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616586,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,88
P-616586,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,98
P-616586,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,87
P-616586,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,89
P-616587,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616587,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,61
P-616587,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-616587,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-616587,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616587,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,88
P-616587,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,98
P-616587,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,87
P-616587,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,89
P-616588,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-616588,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616588,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616588,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616588,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616588,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,87
P-616588,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,97
P-616588,2026-03,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,86
P-616588,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,88
P-616594,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616594,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-616594,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-616594,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-616594,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616594,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,132
P-616594,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616594,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,154
P-616594,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,160
P-616600,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616600,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-616600,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616600,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-616600,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-616600,2025-06,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,73
P-616600,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616600,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-616600,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616600,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616600,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616600,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,131
P-616600,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616600,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,154
P-616600,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616604,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,239
P-616604,2025-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,246
P-616604,2025-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,239
P-616604,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,268
P-616604,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,207
P-616604,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,229
P-616604,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616604,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616604,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616604,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-616604,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616604,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,132
P-616604,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616604,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,155
P-616604,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616605,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616605,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616605,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-616605,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-616605,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,105
P-616605,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,132
P-616605,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616605,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,154
P-616605,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616611,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616611,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-616611,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616611,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-616611,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-616611,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616611,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616611,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-616611,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616611,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616611,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616611,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,132
P-616611,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616611,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,154
P-616611,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616612,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616612,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-616612,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616612,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-616612,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-616612,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616612,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616612,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-616612,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616612,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616612,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616612,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,132
P-616612,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616612,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,154
P-616612,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616615,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616615,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-616615,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616615,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,80
P-616615,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-616615,2025-06,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,73
P-616615,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616615,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-616615,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616615,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616615,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616615,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,132
P-616615,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616615,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,154
P-616615,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616616,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616616,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-616616,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616616,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-616616,2025-05,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-616616,2025-06,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,73
P-616616,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,64
P-616616,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-616616,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616616,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-616616,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-616616,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,132
P-616616,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-616616,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,154
P-616616,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,160
P-616670,2025-04,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,240
P-616670,2025-05,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,186
P-616670,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,205
P-616670,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,45
P-616670,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,45
P-616670,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,50
P-616670,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,50
P-616670,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,58
P-616670,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-616670,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,76
P-616670,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616670,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616671,2025-04,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,221
P-616671,2025-05,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,172
P-616671,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,190
P-616671,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616671,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-616671,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-616671,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,58
P-616671,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-616671,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,76
P-616671,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,66
P-616671,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-616672,2025-04,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,128
P-616672,2025-05,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,105
P-616672,2025-06,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,114
P-616672,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616672,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,44
P-616672,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,49
P-616672,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,49
P-616672,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,57
P-616672,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-616672,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-616672,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616672,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-616691,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-616691,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-616691,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-616691,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,80
P-616691,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-616691,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,77
P-616691,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-616694,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616694,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,61
P-616694,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616694,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-616694,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,98
P-616694,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,87
P-616694,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,89
P-616695,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-616695,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,61
P-616695,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,66
P-616695,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-616695,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-616695,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,75
P-616695,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
