canonical_project_id,snapshot_month,sector,state,ministry_department,project_age_months,months_to_target,current_time_slip_months,current_cost_overrun_pct,spend_ratio_pct,physical_progress_pct,financial_physical_gap_pct,progress_delta_1m,progress_delta_3m,progress_delta_6m,spend_delta_1m_cr,spend_delta_3m_cr,spend_delta_6m_cr,progress_velocity_3m,schedule_pressure,stagnation_streak_months,target_revision_count_to_date,cost_revision_count_to_date,data_quality_score,missing_core_fields_count,delay_event_next_3m,delay_event_next_6m,cost_escalation_next_3m,cost_escalation_next_6m,future_coverage_3m,future_coverage_6m,valid_delay_target_3m,valid_delay_target_6m,valid_cost_target_3m,valid_cost_target_6m
P-400154,2026-01,Coal,Jharkhand,Ministry of Coal,62,14,0,0.0,33.16464568584846,10.0,23.164645685848463,0.0,0.0,0.0,0.0,0.0,0.010000000000019327,0.0,6.428571428571429,6,0,0,88,0,0,,0,,1,0,1,0,1,0
P-400155,2025-01,Coal,Jharkhand,Ministry of Coal,,38,0,0.0,6.038408987399423,12.1,-6.0615910126005765,,,,,,,,2.3131578947368423,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400155,2025-02,Coal,Jharkhand,Ministry of Coal,45,37,0,0.0,6.041514277433512,20.0,-13.958485722566488,7.9,,,0.09000000000000341,,,,2.1621621621621623,0,0,0,84,0,0,0,0,0,1,1,1,1,1,1
P-400155,2025-03,Coal,Jharkhand,Ministry of Coal,,36,0,0.0,6.041514277433512,20.0,-13.958485722566488,0.0,,,0.0,,,,2.2222222222222223,1,0,0,80,0,0,,0,0,1,1,1,0,1,1
P-400155,2025-04,Coal,Jharkhand,Ministry of Coal,47,35,0,0.0,6.089818789074899,20.0,-13.910181210925101,0.0,7.9,,1.4000000000000057,1.490000000000009,,2.6333333333333333,2.2857142857142856,2,0,0,84,0,0,,0,0,1,1,1,0,1,1
P-400155,2025-05,Coal,Jharkhand,Ministry of Coal,48,34,0,0.0,6.089818789074899,20.0,-13.910181210925101,0.0,0.0,,0.0,1.4000000000000057,,0.0,2.3529411764705883,3,0,0,88,0,0,,0,0,1,1,1,0,1,1
P-400155,2025-06,Coal,Jharkhand,Ministry of Coal,49,33,0,0.0,6.089818789074899,20.0,-13.910181210925101,0.0,0.0,,0.0,1.4000000000000057,,0.0,2.4242424242424243,4,0,0,88,0,,,0,0,1,1,0,0,1,1
P-400155,2025-07,Coal,Jharkhand,Ministry of Coal,50,32,0,0.0,6.093269111334998,21.0,-14.906730888665003,1.0,1.0,8.9,0.09999999999999432,0.09999999999999432,1.5900000000000034,0.3333333333333333,2.46875,0,0,0,74,0,,,0,0,1,1,0,0,1,1
P-400155,2025-08,Coal,Jharkhand,Ministry of Coal,51,31,0,0.0,6.159170266502891,22.0,-15.84082973349711,1.0,2.0,2.0,1.9099999999999966,2.009999999999991,3.4099999999999966,0.6666666666666666,2.5161290322580645,0,0,0,90,0,,,0,0,1,1,0,0,1,1
P-400155,2025-09,Coal,Jharkhand,Ministry of Coal,52,66,0,0.0,6.20022910139807,24.0,-17.79977089860193,2.0,4.0,4.0,1.1899999999999977,3.1999999999999886,4.599999999999994,1.3333333333333333,1.1515151515151516,0,1,0,82,0,,,0,0,1,1,0,0,1,1
P-400155,2025-10,Coal,Jharkhand,Ministry of Coal,53,65,0,0.0,6.20022910139807,24.0,-17.79977089860193,0.0,3.0,4.0,0.0,3.0999999999999943,3.1999999999999886,1.0,1.1692307692307693,1,1,0,86,0,0,0,0,0,1,1,1,1,1,1
P-400155,2025-11,Coal,Jharkhand,Ministry of Coal,54,64,0,0.0,6.385166374539382,24.0,-17.61483362546062,0.0,2.0,4.0,5.360000000000014,6.550000000000011,8.560000000000002,0.6666666666666666,1.1875,2,1,0,90,0,0,,0,,1,0,1,0,1,0
P-400155,2025-12,Coal,Jharkhand,Ministry of Coal,55,63,0,0.0,6.384476310087361,24.0,-17.61552368991264,0.0,0.0,4.0,-0.020000000000010232,5.340000000000003,8.539999999999992,0.0,1.2063492063492063,3,1,0,80,0,0,,0,,1,0,1,0,1,0
P-400155,2026-01,Coal,Jharkhand,Ministry of Coal,56,62,0,0.0,6.384821342313372,26.0,-19.615178657686627,2.0,2.0,5.0,0.010000000000019327,5.350000000000023,8.450000000000017,0.6666666666666666,1.1935483870967742,0,1,0,92,0,0,,0,,1,0,1,0,1,0
P-400156,2025-01,Coal,Jharkhand,Ministry of Coal,,38,0,0.0,15.004818784498118,19.0,-3.9951812155018818,,,,,,,,2.1315789473684212,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-02,Coal,Jharkhand,Ministry of Coal,54,37,0,0.0,19.44686194912532,30.0,-10.55313805087468,11.0,,,228.1500000000001,,,,1.8918918918918919,0,0,0,84,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-03,Coal,Jharkhand,Ministry of Coal,55,36,0,0.0,20.53853567360767,40.0,-19.46146432639233,10.0,,,56.07000000000005,,,,1.6666666666666667,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-04,Coal,Jharkhand,Ministry of Coal,56,35,0,0.0,20.701303505544036,41.0,-20.298696494455964,1.0,22.0,,8.3599999999999,292.58000000000004,,7.333333333333333,1.6857142857142857,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-05,Coal,Jharkhand,Ministry of Coal,57,34,0,0.0,21.068115222491553,41.0,-19.931884777508447,0.0,11.0,,18.839999999999918,83.26999999999987,,3.6666666666666665,1.7352941176470589,1,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-06,Coal,Jharkhand,Ministry of Coal,58,33,0,0.0,21.264371172960292,43.0,-21.735628827039708,2.0,3.0,,10.080000000000155,37.27999999999997,,1.0,1.7272727272727273,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-07,Coal,Jharkhand,Ministry of Coal,65,32,0,0.0,21.907070471072693,43.0,-21.092929528927307,0.0,2.0,24.0,33.00999999999999,61.930000000000064,354.5100000000001,0.6666666666666666,1.78125,1,0,0,74,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-08,Coal,Jharkhand,Ministry of Coal,66,31,0,0.0,22.479873056666957,43.0,-20.520126943333043,0.0,2.0,13.0,29.419999999999845,72.50999999999999,155.77999999999986,0.6666666666666666,1.8387096774193548,2,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-09,Coal,Jharkhand,Ministry of Coal,67,30,0,0.0,22.568850208813995,42.0,-19.431149791186005,-1.0,-1.0,2.0,4.570000000000164,67.0,104.27999999999997,-0.3333333333333333,1.9333333333333333,0,0,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-10,Coal,Jharkhand,Ministry of Coal,68,29,0,0.0,22.74291054583686,42.0,-19.25708945416314,0.0,-1.0,1.0,8.939999999999827,42.929999999999836,104.8599999999999,-0.3333333333333333,2.0,1,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400156,2025-11,Coal,Jharkhand,Ministry of Coal,69,28,0,0.0,23.165990089853295,42.0,-18.834009910146705,0.0,-1.0,1.0,21.730000000000018,35.24000000000001,107.75,-0.3333333333333333,2.0714285714285716,2,0,0,90,0,0,,0,,1,0,1,0,1,0
P-400156,2025-12,Coal,Jharkhand,Ministry of Coal,70,27,0,0.0,24.482151027520615,42.0,-17.517848972479385,0.0,0.0,-1.0,67.60000000000014,98.26999999999998,165.26999999999998,0.0,2.1481481481481484,3,0,0,92,0,0,,0,,1,0,1,0,1,0
P-400156,2026-01,Coal,Jharkhand,Ministry of Coal,71,26,0,0.0,24.627201308373007,42.0,-17.372798691626993,0.0,0.0,-1.0,7.4500000000000455,96.7800000000002,139.71000000000004,0.0,2.230769230769231,4,0,0,92,0,0,,0,,1,0,1,0,1,0
P-400158,2025-07,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,51,5,22,39.93938301178853,55.3256107886567,84.0,-28.674389211343303,,,,,,,,3.2,0,0,0,98,0,0,,0,,1,0,1,0,1,0
P-400158,2025-08,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,52,4,22,39.93938301178853,57.19816425950695,86.0,-28.801835740493047,2.0,,,30.519999999999982,,,,3.5,0,0,0,98,0,0,,0,,1,0,1,0,1,0
P-400160,2025-01,Coal,Jharkhand,Ministry of Coal,,2,0,0.0,95.58774591367329,74.5,21.087745913673288,,,,,,,,12.75,0,0,0,92,0,,,0,0,1,1,0,0,1,1
P-400160,2025-02,Coal,Jharkhand,Ministry of Coal,182,25,132,0.0,95.63864147988646,74.5,21.13864147988646,0.0,,,0.2599999999999909,,,,1.02,1,1,0,84,0,,,0,0,1,1,0,0,1,1
P-400160,2025-03,Coal,Jharkhand,Ministry of Coal,,24,0,0.0,95.63864147988646,75.0,20.63864147988646,0.5,,,0.0,,,,1.0416666666666667,0,1,0,84,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-04,Coal,Jharkhand,Ministry of Coal,184,23,132,0.0,95.63864147988646,75.0,20.63864147988646,0.0,0.5,,0.0,0.2599999999999909,,0.16666666666666666,1.0869565217391304,1,1,0,80,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-05,Coal,Jharkhand,Ministry of Coal,185,22,132,0.0,95.63864147988646,75.0,20.63864147988646,0.0,0.5,,0.0,0.0,,0.16666666666666666,1.1363636363636365,2,1,0,88,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-06,Coal,Jharkhand,Ministry of Coal,186,21,132,0.0,95.63864147988646,75.0,20.63864147988646,0.0,0.0,,0.0,0.0,,0.0,1.1904761904761905,3,1,0,88,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-07,Coal,Jharkhand,Ministry of Coal,187,20,132,0.0,95.63864147988646,76.0,19.63864147988646,1.0,1.0,1.5,0.0,0.0,0.2599999999999909,0.3333333333333333,1.2,0,1,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-08,Coal,Jharkhand,Ministry of Coal,188,19,132,0.0,95.65821669766076,76.0,19.658216697660762,0.0,1.0,1.5,0.10000000000002274,0.10000000000002274,0.10000000000002274,0.3333333333333333,1.263157894736842,1,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-09,Coal,Jharkhand,Ministry of Coal,189,18,132,0.0,95.65821669766076,76.0,19.658216697660762,0.0,1.0,1.0,0.0,0.10000000000002274,0.10000000000002274,0.3333333333333333,1.3333333333333333,2,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-10,Coal,Jharkhand,Ministry of Coal,190,17,132,0.0,95.66213174121562,76.0,19.662131741215617,0.0,0.0,1.0,0.01999999999998181,0.12000000000000455,0.12000000000000455,0.0,1.411764705882353,3,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400160,2025-11,Coal,Jharkhand,Ministry of Coal,191,16,132,0.0,95.66213174121562,76.0,19.662131741215617,0.0,0.0,1.0,0.0,0.01999999999998181,0.12000000000000455,0.0,1.5,4,1,0,86,0,0,,0,,1,0,1,0,1,0
P-400160,2025-12,Coal,Jharkhand,Ministry of Coal,192,15,132,0.0,95.66213174121562,76.0,19.662131741215617,0.0,0.0,1.0,0.0,0.01999999999998181,0.12000000000000455,0.0,1.6,5,1,0,88,0,0,,0,,1,0,1,0,1,0
P-400160,2026-01,Coal,Jharkhand,Ministry of Coal,193,14,132,0.0,95.66604678477047,77.0,18.666046784770472,1.0,1.0,1.0,0.01999999999998181,0.01999999999998181,0.13999999999998636,0.3333333333333333,1.6428571428571428,0,1,0,92,0,0,,0,,1,0,1,0,1,0
P-400161,2025-07,Energy Storage,Uttar Pradesh,Ministry of Petroleum & Natural Gas,76,1,19,42.66165875944474,77.28903327123524,97.0,-19.71096672876476,,,,,,,,3.0,0,0,0,98,0,,,0,0,1,1,0,0,1,1
P-400161,2025-08,Energy Storage,Uttar Pradesh,Ministry of Petroleum & Natural Gas,77,1,20,42.66165875944474,78.44374990377362,97.0,-18.55625009622638,0.0,,,15.0,,,,3.0,1,1,0,98,0,,,0,,1,0,0,0,1,0
P-400161,2025-09,Energy Storage,Uttar Pradesh,Ministry of Petroleum & Natural Gas,78,1,21,42.66165875944474,79.21356099213253,98.0,-18.78643900786747,1.0,,,10.0,,,,2.0,0,2,0,90,0,,,0,,1,0,0,0,1,0
P-400161,2025-10,Energy Storage,Uttar Pradesh,Ministry of Petroleum & Natural Gas,79,1,22,42.66165875944474,80.13733429816322,98.0,-17.862665701836775,0.0,1.0,,12.0,37.0,,0.3333333333333333,2.0,1,3,0,98,0,1,,0,,1,0,1,0,1,0
P-400162,2025-01,Coal,Madhya Pradesh,Ministry of Coal,66,2,24,0.0,40.29598181654334,28.08,12.21598181654334,,,,,,,,35.96,0,0,0,92,0,1,1,0,0,1,1,1,1,1,1
P-400162,2025-02,Coal,Madhya Pradesh,Ministry of Coal,67,1,24,0.0,40.26394048322336,28.78,11.483940483223357,0.7000000000000028,,,-0.3199999999999932,,,,71.22,0,0,0,80,0,1,1,0,0,1,1,1,1,1,1
P-400162,2025-03,Coal,Madhya Pradesh,Ministry of Coal,68,24,48,0.0,42.980444773758144,28.89,14.090444773758144,0.10999999999999943,,,27.129999999999995,,,,2.9629166666666666,1,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-04,Coal,Madhya Pradesh,Ministry of Coal,69,23,48,0.0,43.17669794034304,29.48,13.69669794034304,0.5899999999999999,1.4000000000000021,,1.9599999999999795,28.769999999999982,,0.4666666666666674,3.066086956521739,0,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-05,Coal,Madhya Pradesh,Ministry of Coal,70,22,48,0.0,43.920657648366394,42.57,1.3506576483663935,13.09,13.79,,7.430000000000007,36.51999999999998,,4.596666666666667,2.6104545454545454,0,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-06,Coal,Madhya Pradesh,Ministry of Coal,71,21,48,0.0,45.433609356069326,46.24,-0.8063906439306763,3.6700000000000017,17.35,,15.110000000000014,24.5,,5.783333333333334,2.56,0,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-07,Coal,Madhya Pradesh,Ministry of Coal,72,20,48,0.0,45.860159605891596,46.0,-0.1398403941084041,-0.240000000000002,16.52,17.92,4.259999999999991,26.80000000000001,55.56999999999999,5.506666666666667,2.7,1,1,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-08,Coal,Madhya Pradesh,Ministry of Coal,73,19,48,0.0,45.779054980925395,47.0,-1.2209450190746054,1.0,4.43,18.22,-0.8100000000000023,18.560000000000002,55.079999999999984,1.4766666666666666,2.789473684210526,0,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-09,Coal,Madhya Pradesh,Ministry of Coal,74,18,48,0.0,46.873466772136055,47.0,-0.12653322786394483,0.0,0.759999999999998,18.11,10.930000000000007,14.379999999999995,38.879999999999995,0.2533333333333327,2.9444444444444446,1,1,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-10,Coal,Madhya Pradesh,Ministry of Coal,75,17,48,0.0,47.147820688688405,47.0,0.14782068868840526,0.0,1.0,17.52,2.740000000000009,12.860000000000014,39.660000000000025,0.3333333333333333,3.1176470588235294,2,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400162,2025-11,Coal,Madhya Pradesh,Ministry of Coal,76,16,48,0.0,47.744590521773084,47.0,0.7445905217730839,0.0,0.0,4.43,5.9599999999999795,19.629999999999995,38.19,0.0,3.3125,3,1,0,90,0,0,,0,,1,0,1,0,1,0
P-400162,2025-12,Coal,Madhya Pradesh,Ministry of Coal,77,15,48,0.0,48.9291185629462,48.0,0.9291185629462007,1.0,1.0,1.759999999999998,11.830000000000041,20.53000000000003,34.910000000000025,0.3333333333333333,3.466666666666667,0,1,0,92,0,0,,0,,1,0,1,0,1,0
P-400162,2026-01,Coal,Madhya Pradesh,Ministry of Coal,78,14,48,0.0,49.32362747944849,48.0,1.32362747944849,0.0,1.0,2.0,3.9399999999999977,21.730000000000018,34.59000000000003,0.3333333333333333,3.7142857142857144,1,1,0,92,0,0,,0,,1,0,1,0,1,0
P-400165,2025-01,Coal,Odisha,Ministry of Coal,,50,0,0.0,69.16714389453362,39.1,30.067143894533622,,,,,,,,1.218,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400165,2025-02,Coal,Odisha,Ministry of Coal,45,49,0,0.0,69.20551891888701,39.2,30.005518918887006,0.10000000000000142,,,0.650000000000091,,,,1.2408163265306122,1,0,0,92,0,0,,0,0,1,1,1,0,1,1
P-400165,2025-03,Coal,Odisha,Ministry of Coal,,48,0,0.0,69.64181342653544,39.3,30.34181342653544,0.09999999999999432,,,7.389999999999873,,,,1.2645833333333334,2,0,0,84,0,0,,0,0,1,1,1,0,1,1
P-400165,2025-04,Coal,Odisha,Ministry of Coal,47,47,0,0.0,69.68609230078934,39.3,30.386092300789343,0.0,0.19999999999999574,,0.75,8.789999999999964,,0.06666666666666525,1.2914893617021277,3,0,0,84,0,0,,0,0,1,1,1,0,1,1
P-400165,2025-05,Coal,Odisha,Ministry of Coal,48,46,0,0.0,69.78173466917778,39.3,30.481734669177783,0.0,0.09999999999999432,,1.6200000000001182,9.759999999999991,,0.03333333333333144,1.3195652173913044,4,0,0,84,0,,,0,0,1,1,0,0,1,1
P-400165,2025-06,Coal,Odisha,Ministry of Coal,49,45,0,0.0,75.44057479882632,40.05,35.39057479882632,0.75,0.75,,95.84999999999991,98.22000000000003,,0.25,1.3322222222222222,0,0,0,92,0,,,0,0,1,1,0,0,1,1
P-400165,2025-07,Coal,Odisha,Ministry of Coal,50,44,0,0.0,75.4901671379907,42.0,33.490167137990696,1.9500000000000028,2.700000000000003,2.8999999999999986,0.8400000000001455,98.31000000000017,107.10000000000014,0.9000000000000009,1.3181818181818181,0,0,0,82,0,,,0,0,1,1,0,0,1,1
P-400165,2025-08,Coal,Odisha,Ministry of Coal,51,80,0,0.0,77.99871296072169,42.0,35.99871296072169,0.0,2.700000000000003,2.799999999999997,42.49000000000001,139.18000000000006,148.94000000000005,0.9000000000000009,0.725,1,1,0,82,0,,,0,0,1,1,0,0,1,1
P-400165,2025-09,Coal,Odisha,Ministry of Coal,52,79,0,0.0,78.13981497334412,42.0,36.139814973344116,0.0,1.9500000000000028,2.700000000000003,2.3899999999998727,45.72000000000003,143.94000000000005,0.6500000000000009,0.7341772151898734,2,1,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400165,2025-10,Coal,Odisha,Ministry of Coal,53,78,0,0.0,78.14453805326454,42.0,36.14453805326454,0.0,0.0,2.700000000000003,0.07999999999992724,44.95999999999981,143.26999999999998,0.0,0.7435897435897436,3,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400165,2025-11,Coal,Odisha,Ministry of Coal,54,77,0,0.0,78.18881692751843,42.0,36.18881692751843,0.0,0.0,2.700000000000003,0.75,3.2199999999998,142.39999999999986,0.0,0.7532467532467533,4,1,0,90,0,0,,0,,1,0,1,0,1,0
P-400165,2025-12,Coal,Odisha,Ministry of Coal,55,76,0,0.0,78.31988239530999,42.0,36.31988239530999,0.0,0.0,1.9500000000000028,2.2200000000000273,3.0499999999999545,48.76999999999998,0.0,0.7631578947368421,5,1,0,92,0,0,,0,,1,0,1,0,1,0
P-400165,2026-01,Coal,Odisha,Ministry of Coal,56,75,0,0.0,78.33523240505134,43.0,35.33523240505134,1.0,1.0,1.0,0.2599999999999909,3.230000000000018,48.18999999999983,0.3333333333333333,0.76,0,1,0,92,0,0,,0,,1,0,1,0,1,0
P-400166,2025-01,Coal,Odisha,Ministry of Coal,,50,0,0.0,66.03265472688913,42.8,23.232654726889137,,,,,,,,1.1440000000000001,0,0,0,92,0,0,,0,,1,1,1,0,1,0
P-400166,2025-02,Coal,Odisha,Ministry of Coal,48,49,0,0.0,66.0382370605356,42.8,23.238237060535596,0.0,,,0.2899999999999636,,,,1.1673469387755102,1,0,0,84,0,0,,0,,1,1,1,0,1,0
P-400166,2025-03,Coal,Odisha,Ministry of Coal,,48,0,0.0,66.13833407764449,51.07,15.068334077644487,8.270000000000003,,,5.200000000000273,,,,1.019375,0,0,0,84,0,0,,0,,1,1,1,0,1,0
P-400166,2025-08,Coal,Odisha,Ministry of Coal,54,43,0,0.0,66.52710805686291,55.0,11.527108056862915,1.0,3.0600000000000023,12.200000000000003,0.40000000000009095,19.65000000000009,25.390000000000327,1.0200000000000007,1.0465116279069768,0,2,0,82,0,,,0,0,1,1,0,0,1,1
P-400166,2025-09,Coal,Odisha,Ministry of Coal,55,42,0,0.0,66.53981270272091,55.0,11.539812702720909,0.0,1.3699999999999974,3.9299999999999997,0.6599999999998545,2.0,20.84999999999991,0.45666666666666583,1.0714285714285714,1,2,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400166,2025-10,Coal,Odisha,Ministry of Coal,56,41,0,0.0,66.54404758467358,55.0,11.544047584673578,0.0,1.0,3.9299999999999997,0.2199999999997999,1.2799999999997453,20.529999999999745,0.3333333333333333,1.0975609756097562,2,2,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400166,2025-11,Coal,Odisha,Ministry of Coal,57,40,0,0.0,66.6098807495741,57.0,9.609880749574103,2.0,2.0,5.060000000000002,3.4200000000000728,4.299999999999727,23.949999999999818,0.6666666666666666,1.075,0,2,0,90,0,0,,0,,1,0,1,0,1,0
P-400166,2025-12,Coal,Odisha,Ministry of Coal,58,39,0,0.0,66.65569447251659,57.0,9.655694472516586,0.0,2.0,3.3699999999999974,2.380000000000109,6.019999999999982,8.019999999999982,0.6666666666666666,1.1025641025641026,1,2,0,92,0,0,,0,,1,0,1,0,1,0
P-400166,2026-01,Coal,Odisha,Ministry of Coal,59,38,0,0.0,66.6576194188587,57.0,9.657619418858701,0.0,2.0,3.0,0.09999999999990905,5.900000000000091,7.179999999999836,0.6666666666666666,1.131578947368421,2,2,0,92,0,0,,0,,1,0,1,0,1,0
P-400167,2025-01,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,,14,0,0.0,98.56007431874484,92.6,5.960074318744844,,,,,,,,0.528571428571429,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-02,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,96,13,0,0.0,98.95575282135977,93.1,5.855752821359772,0.5,,,4.600000000000136,,,,0.5307692307692312,0,0,0,84,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-03,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,97,12,0,0.0,99.38583815028902,93.6,5.785838150289024,0.5,,,5.0,,,,0.5333333333333338,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-04,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,98,11,0,0.0,99.45293146160199,93.6,5.852931461601997,0.0,1.0,,0.7799999999999727,10.38000000000011,,0.3333333333333333,0.5818181818181823,1,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-05,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,99,10,0,0.0,99.50712221304707,94.1,5.407122213047074,0.5,1.0,,0.6299999999998818,6.4099999999998545,,0.3333333333333333,0.5900000000000005,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-06,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,100,9,0,0.0,99.5131434076521,94.1,5.4131434076521,0.0,0.5,,0.07000000000016371,1.4800000000000182,,0.16666666666666666,0.6555555555555562,1,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-07,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,101,8,0,0.0,99.5131434076521,94.0,5.513143407652095,-0.09999999999999432,0.4000000000000057,1.4000000000000057,0.0,0.7000000000000455,11.080000000000155,0.13333333333333522,0.75,2,0,0,82,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-08,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,102,7,0,0.0,99.52174511423067,94.0,5.521745114230669,0.0,-0.09999999999999432,0.9000000000000057,0.09999999999990905,0.17000000000007276,6.579999999999927,-0.03333333333333144,0.8571428571428571,3,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-400167,2025-09,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,103,6,0,0.0,99.52174511423067,94.0,5.521745114230669,0.0,-0.09999999999999432,0.4000000000000057,0.0,0.09999999999990905,1.5799999999999272,-0.03333333333333144,1.0,4,0,0,78,0,0,1,0,0,1,1,1,1,1,1
P-400167,2025-10,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,104,5,0,0.0,98.01644646297827,94.0,4.016446462978266,0.0,0.0,0.4000000000000057,-17.5,-17.40000000000009,-16.700000000000045,0.0,1.2,5,0,0,78,0,0,1,0,0,1,1,1,1,1,1
P-400167,2025-11,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,105,4,0,0.0,98.14375172034131,95.0,3.1437517203413137,1.0,1.0,0.9000000000000057,1.4800000000000182,-16.019999999999982,-15.849999999999909,0.3333333333333333,1.25,0,0,0,90,0,0,,0,,1,0,1,0,1,0
P-400167,2025-12,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,106,3,0,0.0,98.5626548307184,95.0,3.562654830718401,0.0,1.0,0.9000000000000057,4.869999999999891,-11.150000000000091,-11.050000000000182,0.3333333333333333,1.6666666666666667,1,0,0,92,0,1,,0,,1,0,1,0,1,0
P-400167,2026-01,Energy Storage,Gujarat,Ministry of Petroleum & Natural Gas,107,2,0,0.0,98.32008670520231,95.0,3.320086705202314,0.0,1.0,1.0,-2.8199999999999363,3.5299999999999727,-13.870000000000118,0.3333333333333333,2.5,2,0,0,80,0,1,,0,,1,0,1,0,1,0
P-400168,2025-01,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,68,9,6,27.95271115152893,51.3089907604833,79.3,-27.9910092395167,,,,,,,,2.3000000000000003,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400168,2025-02,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,69,8,6,27.95271115152893,51.76199360341151,80.65,-28.888006396588494,1.3500000000000085,,,50.98999999999978,,,,2.4187499999999993,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-400168,2025-03,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,70,7,6,27.95271115152893,54.643567874911156,81.86,-27.216432125088843,1.2099999999999937,,,324.35000000000036,,,,2.5914285714285716,0,0,0,92,0,0,,0,0,1,1,1,0,1,1
P-400168,2025-04,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,71,6,6,27.95271115152893,55.41648898365316,82.79,-27.373511016346846,0.9300000000000068,3.490000000000009,,87.0,462.34000000000015,,1.1633333333333364,2.8683333333333323,0,0,0,84,0,0,,0,0,1,1,1,0,1,1
P-400168,2025-05,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,72,5,6,27.95271115152893,56.57231698649609,83.78,-27.20768301350391,0.9899999999999949,3.1299999999999955,,130.09999999999945,541.4499999999998,,1.043333333333332,3.2439999999999998,0,0,0,84,0,0,,0,0,1,1,1,0,1,1
P-400168,2025-06,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,73,4,6,27.95271115152893,59.47921108742004,84.5,-25.02078891257996,0.7199999999999989,2.6400000000000006,,327.1999999999998,544.2999999999993,,0.8800000000000002,3.875,0,0,0,92,0,,,0,0,1,1,0,0,1,1
P-400168,2025-07,Energy Storage,Maharashtra,Ministry of Petroleum & Natural Gas,51,3,6,27.95271115152893,60.131130063965884,85.0,-24.868869936034116,0.5,2.2099999999999937,5.700000000000003,73.38000000000011,530.6799999999994,993.0199999999995,0.7366666666666646,5.0,0,0,0,74,0,,,0,0,1,1,0,0,1,1
