canonical_project_id,paimana_project_code,legacy_ocms_code,identity_source,identity_confidence,collision_flag
P-618092,618092,N24002168,PAIMANA_ID,0.98,0
P-618093,618093,N24001927,PAIMANA_ID,0.98,0
P-618094,618094,N24001106,PAIMANA_ID,0.98,0
P-618095,618095,,PAIMANA_ID,1.0,0
P-618096,618096,,PAIMANA_ID,1.0,0
P-618097,618097,N24001057,PAIMANA_ID,0.98,0
P-618098,618098,N24001908,PAIMANA_ID,0.98,0
P-618099,618099,,PAIMANA_ID,1.0,0
P-618101,618101,,PAIMANA_ID,1.0,0
P-618103,618103,,PAIMANA_ID,1.0,0
P-618104,618104,N24002007,PAIMANA_ID,0.98,0
P-618105,618105,N24002010,PAIMANA_ID,0.98,0
P-618106,618106,N24002009,PAIMANA_ID,0.98,0
P-618107,618107,,PAIMANA_ID,1.0,0
P-618108,618108,N24002014,PAIMANA_ID,0.98,0
P-618109,618109,N24001948,PAIMANA_ID,0.98,0
P-618110,618110,N24001469,PAIMANA_ID,0.98,0
P-618111,618111,N24002015,PAIMANA_ID,0.98,0
P-618112,618112,N24002240,PAIMANA_ID,0.98,0
P-618113,618113,N24002241,PAIMANA_ID,0.98,0
P-618114,618114,,PAIMANA_ID,1.0,0
P-618116,618116,,PAIMANA_ID,1.0,0
P-618117,618117,,PAIMANA_ID,1.0,0
P-618118,618118,N24001867,PAIMANA_ID,0.98,0
P-618119,618119,,PAIMANA_ID,1.0,0
P-618120,618120,,PAIMANA_ID,1.0,0
P-618121,618121,N24001878,PAIMANA_ID,0.98,0
P-618122,618122,,PAIMANA_ID,1.0,0
P-618123,618123,N24001925,PAIMANA_ID,1.0,0
P-618124,618124,N24002116,PAIMANA_ID,0.98,0
P-618125,618125,,PAIMANA_ID,1.0,0
P-618126,618126,,PAIMANA_ID,1.0,0
P-618127,618127,,PAIMANA_ID,1.0,0
P-618129,618129,,PAIMANA_ID,1.0,0
P-618130,618130,,PAIMANA_ID,1.0,0
P-618132,618132,N24000989,PAIMANA_ID,0.98,0
P-618133,618133,N24000983,PAIMANA_ID,1.0,0
P-618134,618134,,PAIMANA_ID,1.0,0
P-618136,618136,N24001537,PAIMANA_ID,0.98,0
P-618137,618137,,PAIMANA_ID,1.0,0
P-618138,618138,,PAIMANA_ID,1.0,0
P-618139,618139,,PAIMANA_ID,1.0,0
P-618140,618140,,PAIMANA_ID,1.0,0
P-618141,618141,N24001450,PAIMANA_ID,0.98,0
P-618142,618142,N24002025,PAIMANA_ID,0.98,0
P-618143,618143,N24000983,PAIMANA_ID,0.98,0
P-618144,618144,N24001281,PAIMANA_ID,1.0,0
P-618145,618145,N24001263,PAIMANA_ID,1.0,0
P-618146,618146,N24001323,PAIMANA_ID,1.0,0
P-618147,618147,,PAIMANA_ID,1.0,0
P-618149,618149,,PAIMANA_ID,1.0,0
P-618150,618150,,PAIMANA_ID,1.0,0
P-618152,618152,N24002132,PAIMANA_ID,1.0,0
P-618153,618153,N24000979,PAIMANA_ID,1.0,0
P-618154,618154,N24001390,PAIMANA_ID,1.0,0
P-618155,618155,,PAIMANA_ID,1.0,0
P-618156,618156,,PAIMANA_ID,1.0,0
P-618157,618157,,PAIMANA_ID,1.0,0
P-618158,618158,,PAIMANA_ID,1.0,0
P-618159,618159,,PAIMANA_ID,1.0,0
P-618160,618160,,PAIMANA_ID,1.0,0
P-618161,618161,N24001416,PAIMANA_ID,1.0,0
P-618162,618162,,PAIMANA_ID,1.0,0
P-618163,618163,N24001418,PAIMANA_ID,0.98,0
P-618164,618164,N24001419,PAIMANA_ID,0.98,0
P-618165,618165,N24001545,PAIMANA_ID,0.98,0
P-618166,618166,N24001647,PAIMANA_ID,0.98,0
P-618167,618167,N24001590,PAIMANA_ID,0.98,0
P-618168,618168,N24001792,PAIMANA_ID,0.98,0
P-618169,618169,N24001730,PAIMANA_ID,1.0,0
P-618170,618170,,PAIMANA_ID,1.0,0
P-618171,618171,,PAIMANA_ID,1.0,0
P-618172,618172,N24001122,PAIMANA_ID,0.98,0
P-618173,618173,N24001123,PAIMANA_ID,0.98,0
P-618174,618174,,PAIMANA_ID,1.0,0
P-618175,618175,N24001884,PAIMANA_ID,0.98,0
P-618176,618176,,PAIMANA_ID,1.0,0
P-618177,618177,N24001060,PAIMANA_ID,0.98,0
P-618178,618178,,PAIMANA_ID,1.0,0
P-618179,618179,,PAIMANA_ID,1.0,0
P-618180,618180,N24001082,PAIMANA_ID,0.98,0
P-618181,618181,N24002177,PAIMANA_ID,0.98,0
P-618182,618182,,PAIMANA_ID,1.0,0
P-618183,618183,,PAIMANA_ID,1.0,0
P-618184,618184,,PAIMANA_ID,1.0,0
P-618185,618185,,PAIMANA_ID,1.0,0
P-618186,618186,N24002003,PAIMANA_ID,0.98,0
P-618187,618187,,PAIMANA_ID,1.0,0
P-618188,618188,N24002173,PAIMANA_ID,0.98,0
P-618189,618189,,PAIMANA_ID,1.0,0
P-618190,618190,N24002005,PAIMANA_ID,0.98,0
P-618191,618191,N24001951,PAIMANA_ID,0.98,0
P-618192,618192,N24001942,PAIMANA_ID,0.98,0
P-618193,618193,,PAIMANA_ID,1.0,0
P-618194,618194,N24000937,PAIMANA_ID,0.98,0
P-618196,618196,N24002008,PAIMANA_ID,0.98,0
P-618197,618197,N24002001,PAIMANA_ID,0.98,0
P-618198,618198,N24001107,PAIMANA_ID,0.98,0
P-618199,618199,N24002178,PAIMANA_ID,0.98,0
P-618200,618200,N24001928,PAIMANA_ID,0.98,0
P-618201,618201,,PAIMANA_ID,1.0,0
P-618202,618202,N24002185,PAIMANA_ID,0.98,0
P-618203,618203,N24002179,PAIMANA_ID,0.98,0
P-618204,618204,N24001999,PAIMANA_ID,0.98,0
P-618205,618205,N24001998,PAIMANA_ID,0.98,0
P-618206,618206,,PAIMANA_ID,1.0,0
P-618207,618207,,PAIMANA_ID,1.0,0
P-618208,618208,,PAIMANA_ID,1.0,0
P-618209,618209,,PAIMANA_ID,1.0,0
P-618210,618210,,PAIMANA_ID,1.0,0
P-618211,618211,,PAIMANA_ID,1.0,0
P-618212,618212,,PAIMANA_ID,1.0,0
P-618213,618213,,PAIMANA_ID,1.0,0
P-618214,618214,,PAIMANA_ID,1.0,0
P-618215,618215,,PAIMANA_ID,1.0,0
P-618216,618216,N24001915,PAIMANA_ID,0.98,0
P-618217,618217,N24001916,PAIMANA_ID,0.98,0
P-618218,618218,,PAIMANA_ID,1.0,0
P-618219,618219,,PAIMANA_ID,1.0,0
P-618220,618220,N24001897,PAIMANA_ID,0.98,0
P-618221,618221,N24002180,PAIMANA_ID,0.98,0
P-618222,618222,N24002119,PAIMANA_ID,0.98,0
P-618223,618223,N24001901,PAIMANA_ID,1.0,0
P-618224,618224,N24001901,PAIMANA_ID,0.98,0
P-618225,618225,N24001899,PAIMANA_ID,0.98,0
P-618226,618226,N24001898,PAIMANA_ID,0.98,0
P-618227,618227,N24001850,PAIMANA_ID,0.98,0
P-618228,618228,N24001201,PAIMANA_ID,0.98,0
P-618229,618229,N24001462,PAIMANA_ID,0.98,0
P-618230,618230,N24001470,PAIMANA_ID,0.98,0
P-618231,618231,N24001447,PAIMANA_ID,0.98,0
P-618232,618232,,PAIMANA_ID,1.0,0
P-618233,618233,N24001421,PAIMANA_ID,0.98,0
P-618234,618234,N24000943,PAIMANA_ID,0.98,0
P-618235,618235,,PAIMANA_ID,1.0,0
P-618236,618236,,PAIMANA_ID,1.0,0
P-618237,618237,N24000969,PAIMANA_ID,0.98,0
P-618238,618238,N24000964,PAIMANA_ID,0.98,0
P-618239,618239,,PAIMANA_ID,1.0,0
P-618240,618240,N24001461,PAIMANA_ID,0.98,0
P-618242,618242,,PAIMANA_ID,1.0,0
P-618243,618243,N24002245,PAIMANA_ID,0.98,0
P-618244,618244,N24002235,PAIMANA_ID,0.98,0
P-618246,618246,N24001877,PAIMANA_ID,0.98,0
P-618247,618247,,PAIMANA_ID,1.0,0
P-618248,618248,,PAIMANA_ID,1.0,0
P-618249,618249,N24002234,PAIMANA_ID,0.98,0
P-618250,618250,N24002194,PAIMANA_ID,0.98,0
P-618251,618251,,PAIMANA_ID,1.0,0
P-618252,618252,N24002201,PAIMANA_ID,0.98,0
P-618253,618253,,PAIMANA_ID,1.0,0
P-618254,618254,N24002148,PAIMANA_ID,0.98,0
P-618255,618255,N24002142,PAIMANA_ID,0.98,0
P-618256,618256,N24001958,PAIMANA_ID,0.98,0
P-618257,618257,N24001957,PAIMANA_ID,0.98,0
P-618258,618258,N24001956,PAIMANA_ID,0.98,0
P-618259,618259,N24001386,PAIMANA_ID,0.98,0
P-618260,618260,,PAIMANA_ID,1.0,0
P-618262,618262,,PAIMANA_ID,1.0,0
P-618263,618263,N24002213,PAIMANA_ID,0.98,0
P-618264,618264,,PAIMANA_ID,1.0,0
P-618265,618265,N24001457,PAIMANA_ID,0.98,0
P-618266,618266,N24001471,PAIMANA_ID,0.98,0
P-618282,618282,N24002023,PAIMANA_ID,0.98,0
P-618283,618283,N24002022,PAIMANA_ID,0.98,0
P-618284,618284,N24002021,PAIMANA_ID,0.98,0
P-618285,618285,N24001368,PAIMANA_ID,0.98,0
P-618286,618286,N24001434,PAIMANA_ID,0.98,0
P-618287,618287,N24002229,PAIMANA_ID,0.98,0
P-618288,618288,N24002225,PAIMANA_ID,0.98,0
P-618289,618289,N24001246,PAIMANA_ID,0.98,0
P-618290,618290,N24001258,PAIMANA_ID,0.98,0
P-618291,618291,N24001257,PAIMANA_ID,0.98,0
P-618292,618292,N24001255,PAIMANA_ID,0.98,0
P-618293,618293,N24001288,PAIMANA_ID,0.98,0
P-618294,618294,,PAIMANA_ID,1.0,0
P-618295,618295,N24002233,PAIMANA_ID,0.98,0
P-618296,618296,N24001287,PAIMANA_ID,0.98,0
P-618297,618297,N24001282,PAIMANA_ID,0.98,0
P-618298,618298,N24001400,PAIMANA_ID,0.98,0
P-618299,618299,,PAIMANA_ID,1.0,0
P-618300,618300,N24001274,PAIMANA_ID,0.98,0
P-618301,618301,,PAIMANA_ID,1.0,0
P-618302,618302,N24001332,PAIMANA_ID,0.98,0
P-618303,618303,N24001331,PAIMANA_ID,0.98,0
P-618304,618304,N24002227,PAIMANA_ID,0.98,0
P-618305,618305,N24002202,PAIMANA_ID,0.98,0
P-618306,618306,N24002242,PAIMANA_ID,0.98,0
P-618307,618307,,PAIMANA_ID,1.0,0
P-618308,618308,N24002154,PAIMANA_ID,0.98,0
P-618309,618309,,PAIMANA_ID,1.0,0
P-618310,618310,N24002231,PAIMANA_ID,0.98,0
P-618311,618311,N24002230,PAIMANA_ID,0.98,0
P-618312,618312,N24002243,PAIMANA_ID,0.98,0
P-618313,618313,,PAIMANA_ID,1.0,0
P-618314,618314,N24002128,PAIMANA_ID,0.98,0
P-618315,618315,N24002127,PAIMANA_ID,0.98,0
P-618316,618316,,PAIMANA_ID,1.0,0
P-618317,618317,,PAIMANA_ID,1.0,0
P-618318,618318,,PAIMANA_ID,1.0,0
P-618319,618319,,PAIMANA_ID,1.0,0
P-618320,618320,,PAIMANA_ID,1.0,0
P-618321,618321,,PAIMANA_ID,1.0,0
P-618323,618323,,PAIMANA_ID,1.0,0
P-618324,618324,,PAIMANA_ID,1.0,0
P-618325,618325,N24001537,PAIMANA_ID,1.0,0
P-618326,618326,N24001450,PAIMANA_ID,1.0,0
P-618327,618327,N24001450,PAIMANA_ID,1.0,0
P-618328,618328,N24001278,PAIMANA_ID,0.98,0
P-618329,618329,N24001281,PAIMANA_ID,1.0,0
P-618330,618330,N24001263,PAIMANA_ID,1.0,0
P-618331,618331,N24002226,PAIMANA_ID,0.98,0
P-618333,618333,N24001323,PAIMANA_ID,1.0,0
P-618334,618334,N24002132,PAIMANA_ID,1.0,0
P-618335,618335,N24000979,PAIMANA_ID,0.98,0
P-618336,618336,N24001390,PAIMANA_ID,0.98,0
P-618337,618337,N24001416,PAIMANA_ID,1.0,0
P-618338,618338,N24002244,PAIMANA_ID,0.98,0
P-618339,618339,N24002025,PAIMANA_ID,1.0,0
P-618340,618340,N24001419,PAIMANA_ID,1.0,0
P-618341,618341,N24001545,PAIMANA_ID,1.0,0
P-618342,618342,N24001278,PAIMANA_ID,1.0,0
P-618343,618343,N24001281,PAIMANA_ID,1.0,0
P-618344,618344,N24001792,PAIMANA_ID,1.0,0
P-618345,618345,N24001730,PAIMANA_ID,1.0,0
P-618346,618346,N24001270,PAIMANA_ID,0.98,0
P-618347,618347,N24001269,PAIMANA_ID,0.98,0
P-618348,618348,,PAIMANA_ID,1.0,0
P-618349,618349,,PAIMANA_ID,1.0,0
P-618350,618350,N24002205,PAIMANA_ID,0.98,0
P-618351,618351,N24001971,PAIMANA_ID,0.98,0
P-618352,618352,N24001970,PAIMANA_ID,0.98,0
P-618353,618353,N24001969,PAIMANA_ID,0.98,0
P-618354,618354,N24002130,PAIMANA_ID,0.98,0
P-618355,618355,N24001403,PAIMANA_ID,0.98,0
P-618356,618356,N24001354,PAIMANA_ID,0.98,0
P-618357,618357,N24001436,PAIMANA_ID,0.98,0
P-618358,618358,N24001437,PAIMANA_ID,0.98,0
P-618359,618359,N24002155,PAIMANA_ID,0.98,0
P-618362,618362,N24001358,PAIMANA_ID,0.98,0
P-618363,618363,N24001359,PAIMANA_ID,0.98,0
P-618364,618364,N24001976,PAIMANA_ID,0.98,0
P-618365,618365,N24001978,PAIMANA_ID,0.98,0
P-618366,618366,N24001977,PAIMANA_ID,0.98,0
P-618367,618367,N24002228,PAIMANA_ID,0.98,0
P-618368,618368,N24002162,PAIMANA_ID,0.98,0
P-618369,618369,N24002161,PAIMANA_ID,0.98,0
P-618370,618370,N24002160,PAIMANA_ID,0.98,0
P-618371,618371,N24001831,PAIMANA_ID,0.98,0
P-618372,618372,N24001544,PAIMANA_ID,0.98,0
P-618373,618373,N24001326,PAIMANA_ID,0.98,0
P-618374,618374,N24001335,PAIMANA_ID,0.98,0
P-618375,618375,N24001334,PAIMANA_ID,0.98,0
P-618376,618376,N24001314,PAIMANA_ID,0.98,0
P-618377,618377,N24001313,PAIMANA_ID,0.98,0
P-618379,618379,N24000861,PAIMANA_ID,0.98,0
P-618380,618380,N24000857,PAIMANA_ID,0.98,0
P-618381,618381,N24000863,PAIMANA_ID,0.98,0
P-618382,618382,N24000864,PAIMANA_ID,0.98,0
P-618383,618383,N24000865,PAIMANA_ID,0.98,0
P-618384,618384,N24000862,PAIMANA_ID,0.98,0
P-618385,618385,N24002159,PAIMANA_ID,0.98,0
P-618386,618386,N24001263,PAIMANA_ID,0.98,0
P-618387,618387,N24002131,PAIMANA_ID,0.98,0
P-618388,618388,N24001974,PAIMANA_ID,0.98,0
P-618389,618389,N24001473,PAIMANA_ID,0.98,0
P-618390,618390,N24000855,PAIMANA_ID,0.98,0
P-618391,618391,N24002164,PAIMANA_ID,0.98,0
P-618392,618392,N24002206,PAIMANA_ID,0.98,0
P-618393,618393,N24002163,PAIMANA_ID,0.98,0
P-618394,618394,N24001264,PAIMANA_ID,0.98,0
P-618395,618395,N24001394,PAIMANA_ID,0.98,0
P-618396,618396,N24001323,PAIMANA_ID,1.0,0
P-618397,618397,,PAIMANA_ID,1.0,0
P-618398,618398,N24001266,PAIMANA_ID,0.98,0
P-618399,618399,N24001395,PAIMANA_ID,0.98,0
P-618400,618400,N24001341,PAIMANA_ID,0.98,0
P-618401,618401,,PAIMANA_ID,1.0,0
P-618402,618402,N24002222,PAIMANA_ID,0.98,0
P-618403,618403,N24002223,PAIMANA_ID,0.98,0
P-618404,618404,,PAIMANA_ID,1.0,0
P-618405,618405,N24002224,PAIMANA_ID,0.98,0
P-618406,618406,N24000868,PAIMANA_ID,0.98,0
P-618407,618407,N24001543,PAIMANA_ID,0.98,0
P-618408,618408,N24001348,PAIMANA_ID,0.98,0
P-618409,618409,N24001345,PAIMANA_ID,0.98,0
P-618410,618410,N24001344,PAIMANA_ID,0.98,0
P-618411,618411,N24001914,PAIMANA_ID,0.98,0
P-618412,618412,N24001256,PAIMANA_ID,0.98,0
P-618413,618413,N24001912,PAIMANA_ID,0.98,0
P-618414,618414,N24001406,PAIMANA_ID,0.98,0
P-618415,618415,N24001350,PAIMANA_ID,0.98,0
P-618416,618416,N24001349,PAIMANA_ID,0.98,0
P-618417,618417,N24002132,PAIMANA_ID,0.98,0
P-618418,618418,N24001474,PAIMANA_ID,0.98,0
P-618419,618419,N24002158,PAIMANA_ID,0.98,0
P-618420,618420,N24002157,PAIMANA_ID,0.98,0
P-618421,618421,N24002156,PAIMANA_ID,0.98,0
P-618422,618422,N24001438,PAIMANA_ID,0.98,0
P-618423,618423,N24000763,PAIMANA_ID,0.98,0
P-618424,618424,,PAIMANA_ID,1.0,0
P-618426,618426,,PAIMANA_ID,1.0,0
P-618427,618427,N24001261,PAIMANA_ID,0.98,0
P-618428,618428,,PAIMANA_ID,1.0,0
P-618429,618429,N24001262,PAIMANA_ID,0.98,0
P-618430,618430,N24001251,PAIMANA_ID,0.98,0
P-618431,618431,N24001252,PAIMANA_ID,0.98,0
P-618432,618432,N24001390,PAIMANA_ID,1.0,0
P-618433,618433,N24001393,PAIMANA_ID,0.98,0
P-618434,618434,N24000946,PAIMANA_ID,0.98,0
P-618435,618435,N24000438,PAIMANA_ID,0.98,0
P-618436,618436,N24000431,PAIMANA_ID,0.98,0
P-618437,618437,N24000583,PAIMANA_ID,0.98,0
P-618438,618438,N24000582,PAIMANA_ID,0.98,0
P-618439,618439,N24000319,PAIMANA_ID,1.0,0
P-618440,618440,N24000320,PAIMANA_ID,1.0,0
P-618441,618441,N24000320,PAIMANA_ID,1.0,0
P-618442,618442,N24000319,PAIMANA_ID,1.0,0
P-618443,618443,N24000319,PAIMANA_ID,1.0,0
P-618444,618444,N24000319,PAIMANA_ID,0.98,0
P-618445,618445,,PAIMANA_ID,1.0,0
P-618446,618446,N24001337,PAIMANA_ID,0.98,0
P-618447,618447,N24001362,PAIMANA_ID,0.98,0
P-618448,618448,N24001338,PAIMANA_ID,0.98,0
P-618449,618449,N24001336,PAIMANA_ID,0.98,0
P-618450,618450,N24001327,PAIMANA_ID,0.98,0
P-618452,618452,N24002204,PAIMANA_ID,0.98,0
P-618454,618454,N24002030,PAIMANA_ID,1.0,0
P-618455,618455,N24002030,PAIMANA_ID,0.98,0
P-618456,618456,N24001568,PAIMANA_ID,0.98,0
P-618457,618457,N24001567,PAIMANA_ID,0.98,0
P-618458,618458,N24001612,PAIMANA_ID,0.98,0
P-618459,618459,N24001515,PAIMANA_ID,0.98,0
P-618460,618460,N24001519,PAIMANA_ID,0.98,0
P-618461,618461,N24001518,PAIMANA_ID,0.98,0
P-618462,618462,N24001520,PAIMANA_ID,0.98,0
P-618463,618463,N24000834,PAIMANA_ID,0.98,0
P-618464,618464,,PAIMANA_ID,1.0,0
P-618465,618465,N24001789,PAIMANA_ID,0.98,0
P-618466,618466,,PAIMANA_ID,1.0,0
P-618467,618467,,PAIMANA_ID,1.0,0
P-618468,618468,N24001504,PAIMANA_ID,0.98,0
P-618469,618469,N24001506,PAIMANA_ID,0.98,0
P-618470,618470,N24001507,PAIMANA_ID,0.98,0
P-618471,618471,N24001521,PAIMANA_ID,0.98,0
P-618472,618472,N24001508,PAIMANA_ID,0.98,0
P-618473,618473,N24001608,PAIMANA_ID,0.98,0
P-618475,618475,N24001985,PAIMANA_ID,0.98,0
P-618476,618476,N24001821,PAIMANA_ID,0.98,0
P-618477,618477,N24001720,PAIMANA_ID,0.98,0
P-618478,618478,N24001718,PAIMANA_ID,0.98,0
P-618479,618479,N24001717,PAIMANA_ID,0.98,0
P-618480,618480,,PAIMANA_ID,1.0,0
P-618481,618481,N24001719,PAIMANA_ID,0.98,0
P-618482,618482,,PAIMANA_ID,1.0,0
P-618483,618483,,PAIMANA_ID,1.0,0
P-618484,618484,N24001633,PAIMANA_ID,0.98,0
P-618485,618485,N24001634,PAIMANA_ID,0.98,0
P-618486,618486,N24001632,PAIMANA_ID,0.98,0
P-618487,618487,N24001415,PAIMANA_ID,0.98,0
P-618488,618488,N24001416,PAIMANA_ID,1.0,0
P-618489,618489,N24001417,PAIMANA_ID,0.98,0
P-618490,618490,N24001418,PAIMANA_ID,1.0,0
P-618491,618491,N24001419,PAIMANA_ID,1.0,0
P-618492,618492,N24001420,PAIMANA_ID,0.98,0
P-618493,618493,N24002102,PAIMANA_ID,0.98,0
P-618494,618494,N24001552,PAIMANA_ID,0.98,0
P-618495,618495,N24002061,PAIMANA_ID,0.98,0
P-618496,618496,N24001550,PAIMANA_ID,0.98,0
P-618497,618497,N24002060,PAIMANA_ID,0.98,0
P-618498,618498,N24001731,PAIMANA_ID,0.98,0
P-618499,618499,N24001745,PAIMANA_ID,0.98,0
P-618500,618500,N24001772,PAIMANA_ID,0.98,0
P-618501,618501,N24001443,PAIMANA_ID,0.98,0
P-618502,618502,N24001444,PAIMANA_ID,0.98,0
P-618503,618503,N24001445,PAIMANA_ID,0.98,0
P-618504,618504,N24001446,PAIMANA_ID,0.98,0
P-618505,618505,N24002058,PAIMANA_ID,0.98,0
P-618506,618506,,PAIMANA_ID,1.0,0
P-618507,618507,,PAIMANA_ID,1.0,0
P-618508,618508,,PAIMANA_ID,1.0,0
P-618509,618509,N24001777,PAIMANA_ID,0.98,0
P-618511,618511,,PAIMANA_ID,1.0,0
P-618512,618512,N24001486,PAIMANA_ID,0.98,0
P-618513,618513,N24001546,PAIMANA_ID,0.98,0
P-618514,618514,N24001493,PAIMANA_ID,0.98,0
P-618515,618515,N24001679,PAIMANA_ID,0.98,0
P-618516,618516,N24001598,PAIMANA_ID,0.98,0
P-618517,618517,N24001994,PAIMANA_ID,0.98,0
P-618518,618518,,PAIMANA_ID,1.0,0
P-618519,618519,N24001968,PAIMANA_ID,0.98,0
P-618520,618520,,PAIMANA_ID,1.0,0
P-618521,618521,N24001723,PAIMANA_ID,0.98,0
P-618522,618522,,PAIMANA_ID,1.0,0
P-618523,618523,N24000738,PAIMANA_ID,0.98,0
P-618524,618524,,PAIMANA_ID,1.0,0
P-618525,618525,,PAIMANA_ID,1.0,0
P-618526,618526,,PAIMANA_ID,1.0,0
P-618527,618527,N24001301,PAIMANA_ID,0.98,0
P-618529,618529,N24001826,PAIMANA_ID,0.98,0
P-618530,618530,N24000182,PAIMANA_ID,0.98,0
P-618531,618531,N24001703,PAIMANA_ID,0.98,0
P-618532,618532,N24001700,PAIMANA_ID,0.98,0
P-618533,618533,N24000515,PAIMANA_ID,0.98,0
P-618535,618535,,PAIMANA_ID,1.0,0
P-618536,618536,,PAIMANA_ID,1.0,0
P-618537,618537,N24002104,PAIMANA_ID,0.98,0
P-618538,618538,,PAIMANA_ID,1.0,0
P-618539,618539,,PAIMANA_ID,1.0,0
P-618540,618540,,PAIMANA_ID,1.0,0
P-618541,618541,N24001511,PAIMANA_ID,0.98,0
P-618543,618543,N24001627,PAIMANA_ID,0.98,0
P-618544,618544,N24001622,PAIMANA_ID,0.98,0
P-618545,618545,N24001621,PAIMANA_ID,0.98,0
P-618546,618546,N24001620,PAIMANA_ID,0.98,0
P-618547,618547,N24002059,PAIMANA_ID,0.98,0
P-618548,618548,N24000717,PAIMANA_ID,0.98,0
P-618549,618549,N24001926,PAIMANA_ID,0.98,0
P-618550,618550,N24001619,PAIMANA_ID,0.98,0
P-618551,618551,,PAIMANA_ID,1.0,0
P-618552,618552,N24001637,PAIMANA_ID,0.98,0
P-618553,618553,N24001852,PAIMANA_ID,0.98,0
P-618554,618554,N24001853,PAIMANA_ID,0.98,0
P-618555,618555,N24000442,PAIMANA_ID,0.98,0
P-618556,618556,,PAIMANA_ID,1.0,0
P-618557,618557,N24002071,PAIMANA_ID,0.98,0
P-618558,618558,N24001555,PAIMANA_ID,0.98,0
P-618559,618559,N24001556,PAIMANA_ID,0.98,0
P-618560,618560,N24002082,PAIMANA_ID,0.98,0
P-618561,618561,,PAIMANA_ID,1.0,0
P-618562,618562,,PAIMANA_ID,1.0,0
P-618563,618563,N24001606,PAIMANA_ID,0.98,0
P-618564,618564,,PAIMANA_ID,1.0,0
P-618565,618565,N24002097,PAIMANA_ID,0.98,0
P-618566,618566,N24002096,PAIMANA_ID,0.98,0
P-618567,618567,,PAIMANA_ID,1.0,0
P-618568,618568,,PAIMANA_ID,1.0,0
P-618569,618569,N24002063,PAIMANA_ID,0.98,0
P-618570,618570,N24001702,PAIMANA_ID,0.98,0
P-618571,618571,N24002064,PAIMANA_ID,0.98,0
P-618572,618572,,PAIMANA_ID,1.0,0
P-618574,618574,,PAIMANA_ID,1.0,0
P-618575,618575,N24001548,PAIMANA_ID,0.98,0
P-618576,618576,N24001545,PAIMANA_ID,1.0,0
P-618577,618577,,PAIMANA_ID,1.0,0
P-618578,618578,N24001773,PAIMANA_ID,0.98,0
P-618579,618579,,PAIMANA_ID,1.0,0
P-618580,618580,N24001535,PAIMANA_ID,0.98,0
P-618581,618581,N24001693,PAIMANA_ID,0.98,0
P-618582,618582,,PAIMANA_ID,1.0,0
P-618583,618583,,PAIMANA_ID,1.0,0
P-618584,618584,,PAIMANA_ID,1.0,0
P-618585,618585,,PAIMANA_ID,1.0,0
P-618586,618586,,PAIMANA_ID,1.0,0
P-618588,618588,N24001798,PAIMANA_ID,0.98,0
P-618589,618589,N24002045,PAIMANA_ID,0.98,0
P-618590,618590,N24002046,PAIMANA_ID,0.98,0
P-618591,618591,,PAIMANA_ID,1.0,0
P-618592,618592,,PAIMANA_ID,1.0,0
P-618593,618593,,PAIMANA_ID,1.0,0
P-618594,618594,N24001609,PAIMANA_ID,0.98,0
P-618595,618595,N24001664,PAIMANA_ID,0.98,0
P-618596,618596,N24001660,PAIMANA_ID,0.98,0
P-618597,618597,N24001661,PAIMANA_ID,0.98,0
P-618598,618598,N24001652,PAIMANA_ID,0.98,0
P-618599,618599,N24001658,PAIMANA_ID,0.98,0
P-618600,618600,N24001659,PAIMANA_ID,0.98,0
P-618601,618601,N24001655,PAIMANA_ID,0.98,0
P-618602,618602,N24001656,PAIMANA_ID,0.98,0
P-618603,618603,N24001653,PAIMANA_ID,0.98,0
P-618604,618604,N24001648,PAIMANA_ID,0.98,0
P-618605,618605,N24001651,PAIMANA_ID,0.98,0
P-618606,618606,N24001649,PAIMANA_ID,0.98,0
P-618607,618607,N24001657,PAIMANA_ID,0.98,0
P-618608,618608,N24002113,PAIMANA_ID,0.98,0
P-618609,618609,,PAIMANA_ID,1.0,0
P-618610,618610,N24002075,PAIMANA_ID,0.98,0
P-618611,618611,,PAIMANA_ID,1.0,0
P-618612,618612,N24001563,PAIMANA_ID,0.98,0
P-618613,618613,N24001564,PAIMANA_ID,0.98,0
P-618614,618614,N24001790,PAIMANA_ID,0.98,0
P-618615,618615,N24001794,PAIMANA_ID,0.98,0
P-618616,618616,,PAIMANA_ID,1.0,0
P-618617,618617,N24001640,PAIMANA_ID,0.98,0
P-618618,618618,N24002076,PAIMANA_ID,0.98,0
P-618619,618619,,PAIMANA_ID,1.0,0
P-618620,618620,,PAIMANA_ID,1.0,0
P-618621,618621,N24002070,PAIMANA_ID,0.98,0
P-618622,618622,N24001767,PAIMANA_ID,0.98,0
P-618623,618623,,PAIMANA_ID,1.0,0
P-618624,618624,,PAIMANA_ID,1.0,0
P-618625,618625,,PAIMANA_ID,1.0,0
P-618626,618626,,PAIMANA_ID,1.0,0
P-618627,618627,,PAIMANA_ID,1.0,0
P-618628,618628,,PAIMANA_ID,1.0,0
P-618629,618629,,PAIMANA_ID,1.0,0
P-618630,618630,N24001676,PAIMANA_ID,0.98,0
P-618631,618631,,PAIMANA_ID,1.0,0
P-618632,618632,N24001626,PAIMANA_ID,0.98,0
P-618633,618633,,PAIMANA_ID,1.0,0
P-618634,618634,N24001819,PAIMANA_ID,0.98,0
