project_id,snapshot_month,previous_target,previous_target_source,current_target,current_target_source,reporting_regime,interpreted_change_months,semantic_comparable,exclusion_reason
P-612819,2025-08,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612819,2025-09,2025-09-01,REVISED,2025-12-01,REVISED,PAIMANA,3,0,REPORTING_REGIME_CHANGE
P-612827,2025-08,2027-04-01,ORIGINAL,2027-04-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-612827,2025-09,2027-04-01,ORIGINAL,2027-04-01,ORIGINAL,PAIMANA,0,1,
P-612834,2025-08,2025-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-612834,2025-09,2025-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA,0,1,
P-612838,2025-08,2025-03-01,ORIGINAL,2025-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-612838,2025-09,2025-03-01,ORIGINAL,2025-03-01,ORIGINAL,PAIMANA,0,1,
P-612851,2025-08,2025-09-01,ORIGINAL,2025-09-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-612851,2025-09,2025-09-01,ORIGINAL,2025-09-01,ORIGINAL,PAIMANA,0,1,
P-612851,2025-11,2025-09-01,ORIGINAL,2026-01-01,REVISED,PAIMANA,4,0,TARGET_SOURCE_TRANSITION
P-612853,2025-02,2026-07-01,ORIGINAL,2026-07-01,REVISED,OCMS_LEGACY,0,1,
P-612853,2025-03,2026-07-01,REVISED,2026-07-01,ORIGINAL,OCMS_LEGACY,0,1,
P-612853,2025-04,2026-07-01,ORIGINAL,2026-07-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-612853,2025-05,2026-07-01,ANTICIPATED,2026-07-01,REVISED,OCMS_LEGACY,0,1,
P-612853,2025-07,2026-07-01,REVISED,2026-07-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612853,2025-08,2026-07-01,REVISED,2026-07-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612853,2025-09,2026-07-01,REVISED,2026-07-01,REVISED,PAIMANA,0,1,
P-612855,2025-06,2026-05-01,REVISED,2026-02-01,REVISED,OCMS_LEGACY,-3,1,
P-612855,2025-07,2026-02-01,REVISED,2026-02-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612855,2025-08,2026-02-01,REVISED,2026-02-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612855,2025-09,2026-02-01,REVISED,2026-06-01,REVISED,PAIMANA,4,0,REPORTING_REGIME_CHANGE
P-612856,2025-07,2025-09-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,2,0,REPORTING_REGIME_CHANGE
P-612856,2025-08,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612856,2025-09,2025-11-01,REVISED,2026-01-01,REVISED,PAIMANA,2,0,REPORTING_REGIME_CHANGE
P-612856,2025-12,2026-01-01,REVISED,2026-03-01,REVISED,PAIMANA,2,1,
P-612876,2025-08,2029-12-01,REVISED,2029-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612876,2025-09,2029-12-01,REVISED,2029-12-01,REVISED,PAIMANA,0,1,
P-612876,2025-12,2029-12-01,REVISED,2022-03-01,REVISED,PAIMANA,-93,1,
P-612877,2025-08,2025-08-01,REVISED,2025-08-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612877,2025-09,2025-08-01,REVISED,2025-08-01,REVISED,PAIMANA,0,1,
P-612877,2026-01,2025-08-01,REVISED,2026-05-01,REVISED,PAIMANA,9,1,
P-612883,2025-08,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612883,2025-09,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA,0,1,
P-612885,2025-02,2024-07-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,12,1,
P-612885,2025-04,2025-07-01,REVISED,2025-07-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-612885,2025-05,2025-07-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,0,1,
P-612885,2025-07,2025-07-01,REVISED,2025-07-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612885,2025-08,2025-07-01,REVISED,2025-07-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612885,2025-09,2025-07-01,REVISED,2025-07-01,REVISED,PAIMANA,0,1,
P-612885,2025-12,2025-07-01,REVISED,2026-10-01,REVISED,PAIMANA,15,1,
P-612894,2025-04,2025-07-01,REVISED,2025-07-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-612894,2025-05,2025-07-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,0,1,
P-612894,2025-07,2025-07-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,4,0,REPORTING_REGIME_CHANGE
P-612894,2025-08,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612894,2025-09,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA,0,1,
P-612894,2025-12,2025-11-01,REVISED,2026-03-01,REVISED,PAIMANA,4,1,
P-612898,2025-08,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-612898,2025-09,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA,0,1,
P-612898,2025-12,2026-08-01,ORIGINAL,2024-08-01,REVISED,PAIMANA,-24,0,TARGET_SOURCE_TRANSITION
P-612916,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-612916,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-612998,2025-08,2025-08-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,1,1,
P-612998,2025-09,2025-09-01,REVISED,2025-10-01,REVISED,PAIMANA,1,0,REPORTING_REGIME_CHANGE
P-613002,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613002,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-613003,2025-08,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613003,2025-09,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA,0,1,
P-613008,2025-08,2027-06-01,ORIGINAL,2027-06-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613008,2025-09,2027-06-01,ORIGINAL,2027-06-01,ORIGINAL,PAIMANA,0,1,
P-613013,2025-08,2025-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613013,2025-09,2025-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA,0,1,
P-613015,2025-08,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613015,2025-09,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA,0,1,
P-613785,2025-08,2028-12-01,ORIGINAL,2028-12-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613785,2025-09,2028-12-01,ORIGINAL,2028-12-01,ORIGINAL,PAIMANA,0,1,
P-613786,2025-08,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613786,2025-09,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA,0,1,
P-613787,2025-08,2029-06-01,ORIGINAL,2029-06-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613787,2025-09,2029-06-01,ORIGINAL,2029-06-01,ORIGINAL,PAIMANA,0,1,
P-613793,2025-04,2026-03-01,REVISED,2026-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-613793,2025-05,2026-03-01,ANTICIPATED,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613793,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613793,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613793,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-613793,2025-10,2026-03-01,ORIGINAL,2028-03-01,REVISED,PAIMANA,24,0,TARGET_SOURCE_TRANSITION
P-613794,2025-04,2028-03-01,REVISED,2028-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-613794,2025-05,2028-03-01,ANTICIPATED,2028-03-01,REVISED,OCMS_LEGACY,0,1,
P-613794,2025-07,2028-03-01,REVISED,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613794,2025-08,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613794,2025-09,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA,0,1,
P-613795,2025-08,2025-06-01,REVISED,2025-06-01,REVISED,PAIMANA_TRANSITION,0,1,
P-613795,2025-09,2025-06-01,REVISED,2025-06-01,REVISED,PAIMANA,0,1,
P-613798,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-613798,2025-04,2026-03-01,ORIGINAL,2026-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-613798,2025-05,2026-03-01,ANTICIPATED,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613798,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613798,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613798,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-613799,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613799,2025-04,2026-03-01,REVISED,2026-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-613799,2025-05,2026-03-01,ANTICIPATED,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613799,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613799,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613799,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-613800,2025-02,2025-03-01,ORIGINAL,2025-03-01,REVISED,OCMS_LEGACY,0,1,
P-613800,2025-03,2025-03-01,REVISED,2026-03-01,REVISED,OCMS_LEGACY,12,1,
P-613800,2025-04,2026-03-01,REVISED,2026-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-613800,2025-05,2026-03-01,ANTICIPATED,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613800,2025-07,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-613800,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-613800,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-613800,2026-03,2026-03-01,REVISED,2027-03-01,REVISED,PAIMANA,12,1,
P-613801,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613801,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-613801,2025-04,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613801,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613801,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613801,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-613801,2025-11,2026-03-01,ORIGINAL,2028-03-01,REVISED,PAIMANA,24,0,TARGET_SOURCE_TRANSITION
P-613802,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613802,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-613802,2025-04,2026-03-01,ORIGINAL,2026-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-613802,2025-05,2026-03-01,ANTICIPATED,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-613802,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613802,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613802,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-613802,2025-12,2026-03-01,ORIGINAL,2028-03-01,REVISED,PAIMANA,24,0,TARGET_SOURCE_TRANSITION
P-613803,2025-02,2026-03-01,ORIGINAL,2029-03-01,REVISED,OCMS_LEGACY,36,0,TARGET_SOURCE_TRANSITION
P-613803,2025-07,2029-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,-36,0,REPORTING_REGIME_CHANGE
P-613803,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613803,2025-09,2026-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA,36,0,REPORTING_REGIME_CHANGE
P-613804,2025-03,2027-03-01,REVISED,2027-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-613804,2025-04,2027-03-01,ORIGINAL,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-613804,2025-07,2027-03-01,REVISED,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613804,2025-08,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-613804,2025-09,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA,0,1,
P-613808,2025-02,2026-01-01,ORIGINAL,2026-01-01,REVISED,OCMS_LEGACY,0,1,
P-613808,2025-06,2026-01-01,REVISED,2026-12-01,REVISED,OCMS_LEGACY,11,1,
P-613808,2025-07,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-613808,2025-08,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-613808,2025-09,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA,0,1,
P-615183,2025-02,2025-03-01,ORIGINAL,2025-03-01,REVISED,OCMS_LEGACY,0,1,
P-615183,2025-03,2025-03-01,REVISED,2027-03-01,ORIGINAL,OCMS_LEGACY,24,0,TARGET_SOURCE_TRANSITION
P-615183,2025-04,2027-03-01,ORIGINAL,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-615183,2025-07,2027-03-01,REVISED,2027-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-615183,2025-08,2027-03-01,REVISED,2027-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-615183,2025-09,2027-03-01,REVISED,2027-03-01,REVISED,PAIMANA,0,1,
P-615184,2025-02,2028-03-01,ORIGINAL,2028-03-01,REVISED,OCMS_LEGACY,0,1,
P-615184,2025-03,2028-03-01,REVISED,2028-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615184,2025-04,2028-03-01,ORIGINAL,2028-03-01,REVISED,OCMS_LEGACY,0,1,
P-615184,2025-07,2028-03-01,REVISED,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615184,2025-08,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615184,2025-09,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA,0,1,
P-615185,2025-07,2027-03-01,REVISED,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615185,2025-08,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615185,2025-09,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA,0,1,
P-615186,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615186,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615186,2025-04,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615186,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615186,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615186,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-615187,2025-02,2029-03-01,ORIGINAL,2029-03-01,REVISED,OCMS_LEGACY,0,1,
P-615187,2025-03,2029-03-01,REVISED,2029-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615187,2025-04,2029-03-01,ORIGINAL,2029-03-01,REVISED,OCMS_LEGACY,0,1,
P-615187,2025-07,2029-03-01,REVISED,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615187,2025-08,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615187,2025-09,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA,0,1,
P-615188,2025-02,2027-03-01,ORIGINAL,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-615188,2025-03,2027-03-01,REVISED,2027-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615188,2025-04,2027-03-01,ORIGINAL,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-615188,2025-07,2027-03-01,REVISED,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615188,2025-08,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615188,2025-09,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA,0,1,
P-615189,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615189,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615189,2025-04,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615189,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615189,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615189,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-615190,2025-03,2029-03-01,REVISED,2029-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615190,2025-04,2029-03-01,ORIGINAL,2029-03-01,REVISED,OCMS_LEGACY,0,1,
P-615190,2025-07,2029-03-01,REVISED,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615190,2025-08,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615190,2025-09,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA,0,1,
P-615191,2025-02,2029-03-01,ORIGINAL,2029-03-01,REVISED,OCMS_LEGACY,0,1,
P-615191,2025-07,2029-03-01,REVISED,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615191,2025-08,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615191,2025-09,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA,0,1,
P-615192,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615192,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615192,2025-04,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615192,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615192,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615192,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-615193,2025-05,2027-03-01,REVISED,2028-03-01,REVISED,OCMS_LEGACY,12,1,
P-615193,2025-07,2028-03-01,REVISED,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,-12,0,REPORTING_REGIME_CHANGE
P-615193,2025-08,2027-03-01,ORIGINAL,2029-03-01,REVISED,PAIMANA_TRANSITION,24,0,TARGET_SOURCE_TRANSITION
P-615193,2025-09,2029-03-01,REVISED,2029-03-01,REVISED,PAIMANA,0,1,
P-615194,2025-03,2031-03-01,REVISED,2031-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615194,2025-04,2031-03-01,ORIGINAL,2031-03-01,REVISED,OCMS_LEGACY,0,1,
P-615194,2025-07,2031-03-01,REVISED,2031-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615194,2025-08,2031-03-01,ORIGINAL,2031-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615194,2025-09,2031-03-01,ORIGINAL,2031-03-01,ORIGINAL,PAIMANA,0,1,
P-615195,2025-03,2028-03-01,REVISED,2028-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615195,2025-04,2028-03-01,ORIGINAL,2028-03-01,REVISED,OCMS_LEGACY,0,1,
P-615195,2025-07,2028-03-01,REVISED,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615195,2025-08,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615195,2025-09,2028-03-01,ORIGINAL,2028-03-01,ORIGINAL,PAIMANA,0,1,
P-615199,2025-02,2027-03-01,ORIGINAL,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-615199,2025-07,2027-03-01,REVISED,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615199,2025-08,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615199,2025-09,2027-03-01,ORIGINAL,2027-03-01,ORIGINAL,PAIMANA,0,1,
P-615202,2025-08,2028-03-01,REVISED,2028-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-615202,2025-09,2028-03-01,REVISED,2028-03-01,REVISED,PAIMANA,0,1,
P-615206,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615206,2025-03,2026-03-01,REVISED,2026-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-615206,2025-04,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-615206,2025-07,2026-03-01,REVISED,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615206,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615206,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-615327,2025-03,2025-04-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,2,1,
P-615327,2025-05,2025-06-01,REVISED,2025-09-01,REVISED,OCMS_LEGACY,3,1,
P-615327,2025-06,2025-09-01,REVISED,2025-11-01,REVISED,OCMS_LEGACY,2,1,
P-615327,2025-07,2025-11-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,-2,0,REPORTING_REGIME_CHANGE
P-615327,2025-08,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-615327,2025-09,2025-09-01,REVISED,2025-12-01,REVISED,PAIMANA,3,0,REPORTING_REGIME_CHANGE
P-615330,2025-02,2029-03-01,ORIGINAL,2029-03-01,REVISED,OCMS_LEGACY,0,1,
P-615330,2025-07,2029-03-01,REVISED,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615330,2025-08,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615330,2025-09,2029-03-01,ORIGINAL,2029-03-01,ORIGINAL,PAIMANA,0,1,
P-615331,2025-08,2030-03-01,ORIGINAL,2030-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615331,2025-09,2030-03-01,ORIGINAL,2030-03-01,ORIGINAL,PAIMANA,0,1,
P-615332,2025-07,2026-08-01,REVISED,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615332,2025-08,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615332,2025-09,2026-08-01,ORIGINAL,2026-12-01,REVISED,PAIMANA,4,0,REPORTING_REGIME_CHANGE
P-615332,2026-03,2026-12-01,REVISED,2027-03-01,REVISED,PAIMANA,3,1,
P-615333,2025-07,2026-08-01,REVISED,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615333,2025-08,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615333,2025-09,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA,0,1,
P-615333,2026-03,2026-08-01,ORIGINAL,2026-12-01,REVISED,PAIMANA,4,0,TARGET_SOURCE_TRANSITION
P-615334,2025-07,2026-08-01,REVISED,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615334,2025-08,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615334,2025-09,2026-08-01,ORIGINAL,2027-03-01,REVISED,PAIMANA,7,0,REPORTING_REGIME_CHANGE
P-615334,2026-03,2027-03-01,REVISED,2027-04-01,REVISED,PAIMANA,1,1,
P-615335,2025-07,2026-08-01,REVISED,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615335,2025-08,2026-08-01,ORIGINAL,2026-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615335,2025-09,2026-08-01,ORIGINAL,2026-12-01,REVISED,PAIMANA,4,0,REPORTING_REGIME_CHANGE
P-615335,2026-03,2026-12-01,REVISED,2027-03-01,REVISED,PAIMANA,3,1,
P-615337,2025-07,2026-02-01,REVISED,2026-02-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615337,2025-08,2026-02-01,ORIGINAL,2026-02-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615337,2025-09,2026-02-01,ORIGINAL,2026-03-01,REVISED,PAIMANA,1,0,REPORTING_REGIME_CHANGE
P-615337,2026-03,2026-03-01,REVISED,2026-09-01,REVISED,PAIMANA,6,1,
P-615338,2025-07,2026-11-01,REVISED,2026-11-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615338,2025-08,2026-11-01,ORIGINAL,2026-11-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615338,2025-09,2026-11-01,ORIGINAL,2027-06-01,REVISED,PAIMANA,7,0,REPORTING_REGIME_CHANGE
P-615339,2025-07,2026-11-01,REVISED,2026-11-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615339,2025-08,2026-11-01,ORIGINAL,2026-11-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615339,2025-09,2026-11-01,ORIGINAL,2027-03-01,REVISED,PAIMANA,4,0,REPORTING_REGIME_CHANGE
P-615339,2026-03,2027-03-01,REVISED,2027-04-01,REVISED,PAIMANA,1,1,
P-615340,2025-07,2026-11-01,REVISED,2026-11-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-615340,2025-08,2026-11-01,ORIGINAL,2026-11-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
