canonical_project_id,first_snapshot,last_snapshot,observed_months,calendar_span_months,coverage_pct,missing_month_count,missing_months
P-618124,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618125,2026-01,2026-04,4,4,100.0,0,
P-618126,2026-02,2026-04,3,3,100.0,0,
P-618127,2026-01,2026-04,4,4,100.0,0,
P-618129,2026-02,2026-04,3,3,100.0,0,
P-618130,2026-02,2026-04,3,3,100.0,0,
P-618132,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618133,2025-12,2026-04,5,5,100.0,0,
P-618134,2026-01,2026-04,4,4,100.0,0,
P-618136,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618137,2026-02,2026-04,3,3,100.0,0,
P-618138,2026-02,2026-04,3,3,100.0,0,
P-618139,2026-02,2026-04,3,3,100.0,0,
P-618140,2026-02,2026-04,3,3,100.0,0,
P-618141,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618142,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618143,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618144,2025-12,2026-04,5,5,100.0,0,
P-618145,2025-12,2026-04,5,5,100.0,0,
P-618146,2025-12,2026-04,5,5,100.0,0,
P-618147,2026-02,2026-04,3,3,100.0,0,
P-618149,2026-02,2026-04,3,3,100.0,0,
P-618150,2026-02,2026-04,3,3,100.0,0,
P-618152,2025-12,2026-04,5,5,100.0,0,
P-618153,2025-12,2026-04,5,5,100.0,0,
P-618154,2025-12,2026-04,5,5,100.0,0,
P-618155,2026-02,2026-04,3,3,100.0,0,
P-618156,2026-01,2026-04,4,4,100.0,0,
P-618157,2026-02,2026-04,3,3,100.0,0,
P-618158,2026-02,2026-04,3,3,100.0,0,
P-618159,2026-01,2026-04,4,4,100.0,0,
P-618160,2026-01,2026-04,4,4,100.0,0,
P-618161,2025-12,2026-04,5,5,100.0,0,
P-618162,2026-01,2026-04,4,4,100.0,0,
P-618163,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618164,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618165,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618166,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618167,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618168,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618169,2025-12,2026-04,5,5,100.0,0,
P-618170,2026-02,2026-04,3,3,100.0,0,
P-618171,2026-02,2026-04,3,3,100.0,0,
P-618172,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618173,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618174,2026-02,2026-04,3,3,100.0,0,
P-618175,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618176,2026-01,2026-04,4,4,100.0,0,
P-618177,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618178,2026-02,2026-04,3,3,100.0,0,
P-618179,2026-02,2026-04,3,3,100.0,0,
P-618180,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618181,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618182,2026-02,2026-04,3,3,100.0,0,
P-618183,2026-02,2026-04,3,3,100.0,0,
P-618184,2026-01,2026-04,4,4,100.0,0,
P-618185,2026-01,2026-04,4,4,100.0,0,
P-618186,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618187,2026-01,2026-04,4,4,100.0,0,
P-618188,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618189,2026-02,2026-04,3,3,100.0,0,
P-618190,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618191,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618192,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618193,2026-02,2026-04,3,3,100.0,0,
P-618194,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618196,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618197,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618198,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618199,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618200,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618201,2026-02,2026-04,3,3,100.0,0,
P-618202,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618203,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618204,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618205,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618206,2026-02,2026-04,3,3,100.0,0,
P-618207,2026-02,2026-04,3,3,100.0,0,
P-618208,2026-02,2026-04,3,3,100.0,0,
P-618209,2026-02,2026-04,3,3,100.0,0,
P-618210,2026-02,2026-04,3,3,100.0,0,
P-618211,2026-02,2026-04,3,3,100.0,0,
P-618212,2026-01,2026-04,4,4,100.0,0,
P-618213,2026-02,2026-04,3,3,100.0,0,
P-618214,2026-02,2026-04,3,3,100.0,0,
P-618215,2026-02,2026-04,3,3,100.0,0,
P-618216,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618217,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618218,2026-02,2026-04,3,3,100.0,0,
P-618219,2026-02,2026-04,3,3,100.0,0,
P-618220,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618221,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618222,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618223,2026-01,2026-04,4,4,100.0,0,
P-618224,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618225,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618226,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618227,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618228,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618229,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618230,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618231,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618232,2026-02,2026-04,3,3,100.0,0,
P-618233,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618234,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618235,2026-02,2026-04,3,3,100.0,0,
P-618236,2026-02,2026-04,3,3,100.0,0,
P-618237,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618238,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618239,2026-02,2026-04,3,3,100.0,0,
P-618240,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618242,2026-02,2026-04,3,3,100.0,0,
P-618243,2025-06,2026-04,5,11,45.45,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618244,2025-04,2026-04,7,13,53.85,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618246,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618247,2026-01,2026-04,4,4,100.0,0,
P-618248,2026-01,2026-04,4,4,100.0,0,
P-618249,2025-04,2026-04,7,13,53.85,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618250,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618251,2026-01,2026-04,4,4,100.0,0,
P-618252,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618253,2026-04,2026-04,1,1,100.0,0,
P-618254,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618255,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618256,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618257,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618258,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618259,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618260,2026-01,2026-04,4,4,100.0,0,
P-618262,2026-01,2026-04,4,4,100.0,0,
P-618263,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618264,2026-01,2026-04,4,4,100.0,0,
P-618265,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618266,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618282,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618283,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618284,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618285,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618286,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618287,2025-04,2026-04,7,13,53.85,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618288,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618289,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618290,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618291,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618292,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618293,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618294,2026-01,2026-04,4,4,100.0,0,
P-618295,2025-04,2026-04,7,13,53.85,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618296,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618297,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618298,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618299,2026-02,2026-04,3,3,100.0,0,
P-618300,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618301,2026-02,2026-04,3,3,100.0,0,
P-618302,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618303,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618304,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618305,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618306,2025-05,2026-04,6,12,50.0,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618307,2025-12,2026-01,2,2,100.0,0,
P-618308,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618309,2026-01,2026-04,4,4,100.0,0,
P-618310,2025-04,2026-04,6,13,46.15,7,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12;2026-01
P-618311,2025-04,2026-04,6,13,46.15,7,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12;2026-01
P-618312,2025-05,2026-04,6,12,50.0,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618313,2026-01,2026-04,4,4,100.0,0,
P-618314,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618315,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618316,2026-01,2026-04,4,4,100.0,0,
P-618317,2026-01,2026-04,4,4,100.0,0,
P-618318,2026-01,2026-04,4,4,100.0,0,
P-618319,2026-01,2026-04,4,4,100.0,0,
P-618320,2026-01,2026-04,4,4,100.0,0,
P-618321,2026-01,2026-04,4,4,100.0,0,
P-618323,2026-01,2026-04,4,4,100.0,0,
P-618324,2026-01,2026-04,4,4,100.0,0,
P-618325,2025-12,2026-04,5,5,100.0,0,
P-618326,2025-12,2026-04,5,5,100.0,0,
P-618327,2025-12,2026-04,5,5,100.0,0,
P-618328,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618329,2025-12,2026-04,5,5,100.0,0,
P-618330,2025-12,2026-04,5,5,100.0,0,
P-618331,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618333,2025-12,2026-04,5,5,100.0,0,
P-618334,2025-12,2026-04,5,5,100.0,0,
P-618335,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618336,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618337,2025-12,2026-04,5,5,100.0,0,
P-618338,2025-05,2026-04,6,12,50.0,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618339,2025-12,2026-04,5,5,100.0,0,
P-618340,2025-12,2026-04,5,5,100.0,0,
P-618341,2025-12,2026-04,5,5,100.0,0,
P-618342,2025-12,2026-04,5,5,100.0,0,
P-618343,2025-12,2026-04,5,5,100.0,0,
P-618344,2025-12,2026-04,4,5,80.0,1,2026-02
P-618345,2025-12,2026-04,4,5,80.0,1,2026-02
P-618346,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618347,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618348,2026-01,2026-04,4,4,100.0,0,
P-618349,2026-01,2026-04,4,4,100.0,0,
P-618350,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618351,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618352,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618353,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2026-02
P-618354,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618355,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618356,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618357,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618358,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618359,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618362,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618363,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618364,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618365,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618366,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618367,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618368,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618369,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618370,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618371,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618372,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618373,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618374,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618375,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618376,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618377,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618379,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618380,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618381,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618382,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618383,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618384,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618385,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618386,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618387,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618388,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618389,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618390,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618391,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618392,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618393,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618394,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618395,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618396,2025-12,2026-04,5,5,100.0,0,
P-618397,2026-02,2026-04,3,3,100.0,0,
P-618398,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618399,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618400,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618401,2026-01,2026-04,4,4,100.0,0,
P-618402,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618403,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618404,2026-02,2026-04,3,3,100.0,0,
P-618405,2025-03,2026-04,8,14,57.14,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618406,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618407,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2026-02
P-618408,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2026-02
P-618409,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618410,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618411,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618412,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2026-02
P-618413,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618414,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618415,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618416,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618417,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618418,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618419,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618420,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618421,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618422,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618423,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618424,2025-12,2026-01,2,2,100.0,0,
P-618426,2026-02,2026-04,3,3,100.0,0,
P-618427,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618428,2026-02,2026-04,3,3,100.0,0,
P-618429,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618430,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618431,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618432,2025-12,2026-04,5,5,100.0,0,
P-618433,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618434,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618435,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618436,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618437,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618438,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618439,2026-01,2026-04,4,4,100.0,0,
P-618440,2026-01,2026-04,4,4,100.0,0,
P-618441,2025-12,2026-04,5,5,100.0,0,
P-618442,2026-01,2026-04,4,4,100.0,0,
P-618443,2026-01,2026-04,4,4,100.0,0,
P-618444,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618445,2026-02,2026-04,3,3,100.0,0,
P-618446,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618447,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618448,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618449,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618450,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618452,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618454,2026-01,2026-04,4,4,100.0,0,
P-618455,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618456,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618457,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618458,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618459,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618460,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618461,2025-01,2026-02,9,14,64.29,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618462,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618463,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618464,2026-02,2026-04,3,3,100.0,0,
P-618465,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618466,2026-02,2026-04,3,3,100.0,0,
P-618467,2026-02,2026-04,3,3,100.0,0,
P-618468,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618469,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618470,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618471,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618472,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618473,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618475,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618476,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618477,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618478,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618479,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618480,2026-02,2026-04,3,3,100.0,0,
P-618481,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618482,2026-02,2026-04,3,3,100.0,0,
P-618483,2026-02,2026-04,3,3,100.0,0,
P-618484,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618485,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618486,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618487,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618488,2025-12,2026-04,5,5,100.0,0,
